DATE,CHFR,CHFR_peak,FRCH,CHFR_peak
2020-03-28 00:50:00,4.5240026309e+10,4.5240026309e+10,3.4897347040e+10,3.4897347040e+10
2020-03-28 00:55:00,4.0288849431e+10,4.0288849431e+10,5.3892234692e+10,5.3892234692e+10
2020-03-28 01:00:00,4.6112746506e+10,4.6112746506e+10,3.2090313638e+10,3.2090313638e+10
2020-03-28 01:05:00,4.5953254216e+10,4.5953254216e+10,3.2778321233e+10,3.2778321233e+10
2020-03-28 01:10:00,4.7835071528e+10,4.7835071528e+10,5.7919115233e+10,5.7919115233e+10
2020-03-28 01:15:00,3.6967138171e+10,3.6967138171e+10,3.7724905746e+10,3.7724905746e+10
2020-03-28 01:20:00,2.6888482458e+10,2.6888482458e+10,3.4566264751e+10,3.4566264751e+10
2020-03-28 01:25:00,2.7278852660e+10,2.7278852660e+10,3.8058258810e+10,3.8058258810e+10
2020-03-28 01:30:00,3.0534676675e+10,3.0534676675e+10,4.8498180876e+10,4.8498180876e+10
2020-03-28 01:35:00,3.1786924106e+10,3.1786924106e+10,5.2063286528e+10,5.2063286528e+10
2020-03-28 01:40:00,3.4805275315e+10,3.4805275315e+10,3.8861854131e+10,3.8861854131e+10
2020-03-28 01:45:00,3.3365044177e+10,3.3365044177e+10,5.0372685218e+10,5.0372685218e+10
2020-03-28 01:50:00,3.3969248315e+10,3.3969248315e+10,3.9509587097e+10,3.9509587097e+10
2020-03-28 01:55:00,2.8630931715e+10,2.8630931715e+10,3.8128437106e+10,3.8128437106e+10
2020-03-28 02:00:00,2.6805518840e+10,2.6805518840e+10,5.1995285293e+10,5.1995285293e+10
2020-03-28 02:05:00,3.2668669322e+10,3.2668669322e+10,5.7969863272e+10,5.7969863272e+10
2020-03-28 02:10:00,2.7128830059e+10,2.7128830059e+10,3.9734424502e+10,3.9734424502e+10
2020-03-28 02:15:00,3.2827667890e+10,3.2827667890e+10,3.6281924929e+10,3.6281924929e+10
2020-03-28 02:20:00,3.3691736137e+10,3.3691736137e+10,3.7480757934e+10,3.7480757934e+10
2020-03-28 02:25:00,3.7411075071e+10,3.7411075071e+10,3.9861891716e+10,3.9861891716e+10
2020-03-28 02:30:00,3.5657455706e+10,3.5657455706e+10,4.0475632941e+10,4.0475632941e+10
2020-03-28 02:35:00,4.9729993444e+10,4.9729993444e+10,5.1094901080e+10,5.1094901080e+10
2020-03-28 02:40:00,3.2511273232e+10,3.2511273232e+10,4.2339870658e+10,4.2339870658e+10
2020-03-28 02:45:00,3.1561427516e+10,3.1561427516e+10,5.5529313509e+10,5.5529313509e+10
2020-03-28 02:50:00,4.2408820018e+10,4.2408820018e+10,6.6671402671e+10,6.6671402671e+10
2020-03-28 02:55:00,3.6247696175e+10,3.6247696175e+10,5.4001163771e+10,5.4001163771e+10
2020-03-28 03:00:00,4.2531008087e+10,4.2531008087e+10,4.6608932594e+10,4.6608932594e+10
2020-03-28 03:05:00,3.2134410640e+10,3.2134410640e+10,3.9683477308e+10,3.9683477308e+10
2020-03-28 03:10:00,4.1690800376e+10,4.1690800376e+10,4.3647695993e+10,4.3647695993e+10
2020-03-28 03:15:00,4.2813494629e+10,4.2813494629e+10,4.3769040137e+10,4.3769040137e+10
2020-03-28 03:20:00,3.8375879658e+10,3.8375879658e+10,4.3808077197e+10,4.3808077197e+10
2020-03-28 03:25:00,4.3350552398e+10,4.3350552398e+10,3.9187006407e+10,3.9187006407e+10
2020-03-28 03:30:00,4.1991989029e+10,4.1991989029e+10,4.0506194311e+10,4.0506194311e+10
2020-03-28 03:35:00,4.4116568720e+10,4.4116568720e+10,4.8071431392e+10,4.8071431392e+10
2020-03-28 03:40:00,4.0952890650e+10,4.0952890650e+10,4.3336170688e+10,4.3336170688e+10
2020-03-28 03:45:00,4.1292539389e+10,4.1292539389e+10,4.2661837967e+10,4.2661837967e+10
2020-03-28 03:50:00,4.1055607768e+10,4.1055607768e+10,5.1699573214e+10,5.1699573214e+10
2020-03-28 03:55:00,4.2946983393e+10,4.2946983393e+10,7.1108777817e+10,7.1108777817e+10
2020-03-28 04:00:00,4.5784288179e+10,4.5784288179e+10,6.4278927105e+10,6.4278927105e+10
2020-03-28 04:05:00,3.8001914772e+10,3.8001914772e+10,5.3886403361e+10,5.3886403361e+10
2020-03-28 04:10:00,4.2441092924e+10,4.2441092924e+10,5.6690523659e+10,5.6690523659e+10
2020-03-28 04:15:00,4.1043612519e+10,4.1043612519e+10,4.8527890640e+10,4.8527890640e+10
2020-03-28 04:20:00,4.2153416140e+10,4.2153416140e+10,4.6629853683e+10,4.6629853683e+10
2020-03-28 04:25:00,3.9958038132e+10,3.9958038132e+10,4.4114711928e+10,4.4114711928e+10
2020-03-28 04:30:00,4.4066849666e+10,4.4066849666e+10,5.0944109986e+10,5.0944109986e+10
2020-03-28 04:35:00,4.1913219064e+10,4.1913219064e+10,4.7607484000e+10,4.7607484000e+10
2020-03-28 04:40:00,3.8873793040e+10,3.8873793040e+10,4.8305984107e+10,4.8305984107e+10
2020-03-28 04:45:00,4.6359696472e+10,4.6359696472e+10,4.3006014302e+10,4.3006014302e+10
2020-03-28 04:50:00,4.6876301937e+10,4.6876301937e+10,5.5792558297e+10,5.5792558297e+10
2020-03-28 04:55:00,4.3232396135e+10,4.3232396135e+10,5.1789608224e+10,5.1789608224e+10
2020-03-28 05:00:00,4.1893092464e+10,4.1893092464e+10,4.6048766675e+10,4.6048766675e+10
2020-03-28 05:05:00,4.7552128386e+10,4.7552128386e+10,5.1121153280e+10,5.1121153280e+10
2020-03-28 05:10:00,5.6683362278e+10,5.6683362278e+10,5.8633779163e+10,5.8633779163e+10
2020-03-28 05:15:00,5.6700691272e+10,5.6700691272e+10,4.5855513592e+10,4.5855513592e+10
2020-03-28 05:20:00,4.3426656015e+10,4.3426656015e+10,4.3195988428e+10,4.3195988428e+10
2020-03-28 05:25:00,4.6410388245e+10,4.6410388245e+10,5.1875508527e+10,5.1875508527e+10
2020-03-28 05:30:00,4.3397518750e+10,4.3397518750e+10,5.8729908744e+10,5.8729908744e+10
2020-03-28 05:35:00,3.7490785421e+10,3.7490785421e+10,4.9497800236e+10,4.9497800236e+10
2020-03-28 05:40:00,3.5387505569e+10,3.5387505569e+10,4.8453205548e+10,4.8453205548e+10
2020-03-28 05:45:00,3.3884634064e+10,3.3884634064e+10,3.7829878220e+10,3.7829878220e+10
2020-03-28 05:50:00,3.5129193713e+10,3.5129193713e+10,4.4749254645e+10,4.4749254645e+10
2020-03-28 05:55:00,2.8718334173e+10,2.8718334173e+10,4.5728395917e+10,4.5728395917e+10
2020-03-28 06:00:00,2.8425677314e+10,2.8425677314e+10,3.7892613215e+10,3.7892613215e+10
2020-03-28 06:05:00,3.6489171521e+10,3.6489171521e+10,3.7224092154e+10,3.7224092154e+10
2020-03-28 06:10:00,3.9033081064e+10,3.9033081064e+10,5.5819835737e+10,5.5819835737e+10
2020-03-28 06:15:00,3.3984783409e+10,3.3984783409e+10,5.4971939003e+10,5.4971939003e+10
2020-03-28 06:20:00,3.0721921318e+10,3.0721921318e+10,6.5092564020e+10,6.5092564020e+10
2020-03-28 06:25:00,3.0427999744e+10,3.0427999744e+10,5.4891280697e+10,5.4891280697e+10
2020-03-28 06:30:00,3.6067657495e+10,3.6067657495e+10,5.2659884082e+10,5.2659884082e+10
2020-03-28 06:35:00,3.5539009546e+10,3.5539009546e+10,5.8159515056e+10,5.8159515056e+10
2020-03-28 06:40:00,3.9139643561e+10,3.9139643561e+10,4.4044928355e+10,4.4044928355e+10
2020-03-28 06:45:00,4.1783014527e+10,4.1783014527e+10,5.0222836925e+10,5.0222836925e+10
2020-03-28 06:50:00,4.7779304422e+10,4.7779304422e+10,4.8542691879e+10,4.8542691879e+10
2020-03-28 06:55:00,4.2191187573e+10,4.2191187573e+10,5.2476742974e+10,5.2476742974e+10
2020-03-28 07:00:00,4.1822478216e+10,4.1822478216e+10,5.5371131029e+10,5.5371131029e+10
2020-03-28 07:05:00,4.5572412242e+10,4.5572412242e+10,4.0723778914e+10,4.0723778914e+10
2020-03-28 07:10:00,3.9830234015e+10,3.9830234015e+10,3.6154024884e+10,3.6154024884e+10
2020-03-28 07:15:00,4.0397924969e+10,4.0397924969e+10,3.9222342827e+10,3.9222342827e+10
2020-03-28 07:20:00,5.2082898038e+10,5.2082898038e+10,3.0797354626e+10,3.0797354626e+10
2020-03-28 07:25:00,4.3182182371e+10,4.3182182371e+10,3.1541623980e+10,3.1541623980e+10
2020-03-28 07:30:00,3.9974288778e+10,3.9974288778e+10,3.6512866497e+10,3.6512866497e+10
2020-03-28 07:35:00,4.6101297560e+10,4.6101297560e+10,3.2132547380e+10,3.2132547380e+10
2020-03-28 07:40:00,4.8611398326e+10,4.8611398326e+10,3.5553957801e+10,3.5553957801e+10
2020-03-28 07:45:00,4.0401848393e+10,4.0401848393e+10,3.3760792882e+10,3.3760792882e+10
2020-03-28 07:50:00,3.8176409943e+10,3.8176409943e+10,4.1703817398e+10,4.1703817398e+10
2020-03-28 07:55:00,4.0707949479e+10,4.0707949479e+10,4.5394954635e+10,4.5394954635e+10
2020-03-28 08:00:00,4.6224386748e+10,4.6224386748e+10,4.6863701474e+10,4.6863701474e+10
2020-03-28 08:05:00,4.6584540000e+10,4.6584540000e+10,4.9689009277e+10,4.9689009277e+10
2020-03-28 08:10:00,3.8833606768e+10,3.8833606768e+10,4.5463391972e+10,4.5463391972e+10
2020-03-28 08:15:00,4.1259094340e+10,4.1259094340e+10,5.4902794756e+10,5.4902794756e+10
2020-03-28 08:20:00,5.5508557534e+10,5.5508557534e+10,5.6461909290e+10,5.6461909290e+10
2020-03-28 08:25:00,4.2966238747e+10,4.2966238747e+10,4.7000854272e+10,4.7000854272e+10
2020-03-28 08:30:00,4.1633714866e+10,4.1633714866e+10,5.4121722610e+10,5.4121722610e+10
2020-03-28 08:35:00,4.4132854533e+10,4.4132854533e+10,5.4668139806e+10,5.4668139806e+10
2020-03-28 08:40:00,6.2770067801e+10,6.2770067801e+10,5.1132568788e+10,5.1132568788e+10
2020-03-28 08:45:00,4.8670127854e+10,4.8670127854e+10,5.0300906100e+10,5.0300906100e+10
2020-03-28 08:50:00,5.1533450061e+10,5.1533450061e+10,6.0340210547e+10,6.0340210547e+10
2020-03-28 08:55:00,4.8539654555e+10,4.8539654555e+10,5.6031469143e+10,5.6031469143e+10
2020-03-28 09:00:00,4.5343833366e+10,4.5343833366e+10,5.5519997474e+10,5.5519997474e+10
2020-03-28 09:05:00,4.1255597207e+10,4.1255597207e+10,5.9254620690e+10,5.9254620690e+10
2020-03-28 09:10:00,4.2016435888e+10,4.2016435888e+10,4.6865428331e+10,4.6865428331e+10
2020-03-28 09:15:00,3.6114093461e+10,3.6114093461e+10,4.5572783216e+10,4.5572783216e+10
2020-03-28 09:20:00,3.6555910893e+10,3.6555910893e+10,4.6843798337e+10,4.6843798337e+10
2020-03-28 09:25:00,4.5026858283e+10,4.5026858283e+10,5.1070218234e+10,5.1070218234e+10
2020-03-28 09:30:00,3.4774310244e+10,3.4774310244e+10,4.7530211527e+10,4.7530211527e+10
2020-03-28 09:35:00,3.3555821653e+10,3.3555821653e+10,4.8385822084e+10,4.8385822084e+10
2020-03-28 09:40:00,3.6808479659e+10,3.6808479659e+10,4.9520456229e+10,4.9520456229e+10
2020-03-28 09:45:00,3.9709897600e+10,3.9709897600e+10,4.2187506191e+10,4.2187506191e+10
2020-03-28 09:50:00,4.1558838843e+10,4.1558838843e+10,4.3884266072e+10,4.3884266072e+10
2020-03-28 09:55:00,4.6899182742e+10,4.6899182742e+10,4.2733190300e+10,4.2733190300e+10
2020-03-28 10:00:00,4.2954093465e+10,4.2954093465e+10,4.0554685131e+10,4.0554685131e+10
2020-03-28 10:05:00,4.1627903494e+10,4.1627903494e+10,4.2939446535e+10,4.2939446535e+10
2020-03-28 10:10:00,3.5878573718e+10,3.5878573718e+10,4.8363603916e+10,4.8363603916e+10
2020-03-28 10:15:00,3.7879628850e+10,3.7879628850e+10,4.8435075597e+10,4.8435075597e+10
2020-03-28 10:20:00,4.3167434220e+10,4.3167434220e+10,4.2561553793e+10,4.2561553793e+10
2020-03-28 10:25:00,4.2222878057e+10,4.2222878057e+10,4.1968879715e+10,4.1968879715e+10
2020-03-28 10:30:00,4.1234426725e+10,4.1234426725e+10,4.0692376893e+10,4.0692376893e+10
2020-03-28 10:35:00,4.2761651583e+10,4.2761651583e+10,3.9871917779e+10,3.9871917779e+10
2020-03-28 10:40:00,4.6990767292e+10,4.6990767292e+10,3.6442505797e+10,3.6442505797e+10
2020-03-28 10:45:00,3.9748254596e+10,3.9748254596e+10,3.8554766777e+10,3.8554766777e+10
2020-03-28 10:50:00,3.8637292336e+10,3.8637292336e+10,4.1823812178e+10,4.1823812178e+10
2020-03-28 10:55:00,4.5874083998e+10,4.5874083998e+10,4.6386676625e+10,4.6386676625e+10
2020-03-28 11:00:00,4.5580957097e+10,4.5580957097e+10,3.9869501550e+10,3.9869501550e+10
2020-03-28 11:05:00,3.9977172471e+10,3.9977172471e+10,3.8211182804e+10,3.8211182804e+10
2020-03-28 11:10:00,3.8915871334e+10,3.8915871334e+10,3.6952585608e+10,3.6952585608e+10
2020-03-28 11:15:00,3.5927946679e+10,3.5927946679e+10,3.6707596060e+10,3.6707596060e+10
2020-03-28 11:20:00,3.6315102456e+10,3.6315102456e+10,3.5833720922e+10,3.5833720922e+10
2020-03-28 11:25:00,3.9590553907e+10,3.9590553907e+10,3.6131241443e+10,3.6131241443e+10
2020-03-28 11:30:00,4.5357603214e+10,4.5357603214e+10,3.9889945223e+10,3.9889945223e+10
2020-03-28 11:35:00,3.6660069867e+10,3.6660069867e+10,3.5437250007e+10,3.5437250007e+10
2020-03-28 11:40:00,3.4102760649e+10,3.4102760649e+10,3.5810391347e+10,3.5810391347e+10
2020-03-28 11:45:00,3.8527098950e+10,3.8527098950e+10,3.4770248032e+10,3.4770248032e+10
2020-03-28 11:50:00,3.5592046236e+10,3.5592046236e+10,3.6711320110e+10,3.6711320110e+10
2020-03-28 11:55:00,4.4395189049e+10,4.4395189049e+10,4.2830574516e+10,4.2830574516e+10
2020-03-28 12:00:00,4.5913295337e+10,4.5913295337e+10,3.7084792393e+10,3.7084792393e+10
2020-03-28 12:05:00,5.0386058912e+10,5.0386058912e+10,3.8953125072e+10,3.8953125072e+10
2020-03-28 12:10:00,5.3628585259e+10,5.3628585259e+10,4.4536729488e+10,4.4536729488e+10
2020-03-28 12:15:00,4.7009287314e+10,4.7009287314e+10,3.9819613630e+10,3.9819613630e+10
2020-03-28 12:20:00,4.6492236057e+10,4.6492236057e+10,3.4619655699e+10,3.4619655699e+10
2020-03-28 12:25:00,4.5360075630e+10,4.5360075630e+10,3.5529193268e+10,3.5529193268e+10
2020-03-28 12:30:00,3.4245686218e+10,3.4245686218e+10,3.4471245878e+10,3.4471245878e+10
2020-03-28 12:35:00,3.5675494645e+10,3.5675494645e+10,3.5731812711e+10,3.5731812711e+10
2020-03-28 12:40:00,3.4752855096e+10,3.4752855096e+10,4.6973314461e+10,4.6973314461e+10
2020-03-28 12:45:00,3.3018710073e+10,3.3018710073e+10,6.4380691233e+10,6.4380691233e+10
2020-03-28 12:50:00,2.6795696192e+10,2.6795696192e+10,4.2830216861e+10,4.2830216861e+10
2020-03-28 12:55:00,3.2852042814e+10,3.2852042814e+10,3.8624742316e+10,3.8624742316e+10
2020-03-28 13:00:00,3.2294022244e+10,3.2294022244e+10,3.2679929962e+10,3.2679929962e+10
2020-03-28 13:05:00,3.2403311587e+10,3.2403311587e+10,2.9214585220e+10,2.9214585220e+10
2020-03-28 13:10:00,3.7131915537e+10,3.7131915537e+10,3.3702100693e+10,3.3702100693e+10
2020-03-28 13:15:00,3.8770675854e+10,3.8770675854e+10,3.5989423770e+10,3.5989423770e+10
2020-03-28 13:20:00,3.2507263843e+10,3.2507263843e+10,3.0544860682e+10,3.0544860682e+10
2020-03-28 13:25:00,3.2783646256e+10,3.2783646256e+10,3.4345434999e+10,3.4345434999e+10
2020-03-28 13:30:00,3.7561421049e+10,3.7561421049e+10,3.2339967587e+10,3.2339967587e+10
2020-03-28 13:35:00,3.7256592711e+10,3.7256592711e+10,3.9583055965e+10,3.9583055965e+10
2020-03-28 13:40:00,3.9856497960e+10,3.9856497960e+10,3.5760861581e+10,3.5760861581e+10
2020-03-28 13:45:00,4.1324579905e+10,4.1324579905e+10,3.4673321640e+10,3.4673321640e+10
2020-03-28 13:50:00,4.4173337397e+10,4.4173337397e+10,3.5956532148e+10,3.5956532148e+10
2020-03-28 13:55:00,3.2984765729e+10,3.2984765729e+10,4.2542591374e+10,4.2542591374e+10
2020-03-28 14:00:00,4.1146293560e+10,4.1146293560e+10,3.3167189386e+10,3.3167189386e+10
2020-03-28 14:05:00,4.9740263310e+10,4.9740263310e+10,3.2192227894e+10,3.2192227894e+10
2020-03-28 14:10:00,4.3026101727e+10,4.3026101727e+10,3.2902391843e+10,3.2902391843e+10
2020-03-28 14:15:00,4.0529392427e+10,4.0529392427e+10,4.0189669635e+10,4.0189669635e+10
2020-03-28 14:20:00,3.3602243075e+10,3.3602243075e+10,3.9518665736e+10,3.9518665736e+10
2020-03-28 14:25:00,3.5417545013e+10,3.5417545013e+10,4.0999886296e+10,4.0999886296e+10
2020-03-28 14:30:00,3.1720123033e+10,3.1720123033e+10,3.6545309633e+10,3.6545309633e+10
2020-03-28 14:35:00,3.3263994742e+10,3.3263994742e+10,3.8322023692e+10,3.8322023692e+10
2020-03-28 14:40:00,3.8853297770e+10,3.8853297770e+10,3.9908600936e+10,3.9908600936e+10
2020-03-28 14:45:00,3.9248926623e+10,3.9248926623e+10,3.4108553384e+10,3.4108553384e+10
2020-03-28 14:50:00,4.3990965305e+10,4.3990965305e+10,3.3429066482e+10,3.3429066482e+10
2020-03-28 14:55:00,4.0569161893e+10,4.0569161893e+10,3.5098160174e+10,3.5098160174e+10
2020-03-28 15:00:00,4.0760526121e+10,4.0760526121e+10,2.8206150324e+10,2.8206150324e+10
2020-03-28 15:05:00,3.6817847358e+10,3.6817847358e+10,3.4502199842e+10,3.4502199842e+10
2020-03-28 15:10:00,4.3838218294e+10,4.3838218294e+10,3.2161679891e+10,3.2161679891e+10
2020-03-28 15:15:00,3.9375747298e+10,3.9375747298e+10,3.0258865172e+10,3.0258865172e+10
2020-03-28 15:20:00,4.0845166660e+10,4.0845166660e+10,2.6460160311e+10,2.6460160311e+10
2020-03-28 15:25:00,3.3419376593e+10,3.3419376593e+10,3.9488568466e+10,3.9488568466e+10
2020-03-28 15:30:00,3.7412823581e+10,3.7412823581e+10,3.2429840361e+10,3.2429840361e+10
2020-03-28 15:35:00,4.4226231609e+10,4.4226231609e+10,3.0919331585e+10,3.0919331585e+10
2020-03-28 15:40:00,4.2745566089e+10,4.2745566089e+10,5.2647844004e+10,5.2647844004e+10
2020-03-28 15:45:00,5.0214577374e+10,5.0214577374e+10,4.4674535597e+10,4.4674535597e+10
2020-03-28 15:50:00,4.6477878270e+10,4.6477878270e+10,4.0338319530e+10,4.0338319530e+10
2020-03-28 15:55:00,4.9713602258e+10,4.9713602258e+10,3.7475413197e+10,3.7475413197e+10
2020-03-28 16:00:00,4.5654866609e+10,4.5654866609e+10,3.9814037047e+10,3.9814037047e+10
2020-03-28 16:05:00,4.9747044571e+10,4.9747044571e+10,4.1296037279e+10,4.1296037279e+10
2020-03-28 16:10:00,4.3430903717e+10,4.3430903717e+10,4.4747087953e+10,4.4747087953e+10
2020-03-28 16:15:00,4.6180201662e+10,4.6180201662e+10,5.2245387867e+10,5.2245387867e+10
2020-03-28 16:20:00,4.6411643401e+10,4.6411643401e+10,3.9318543760e+10,3.9318543760e+10
2020-03-28 16:25:00,5.6408457624e+10,5.6408457624e+10,4.1431523429e+10,4.1431523429e+10
2020-03-28 16:30:00,5.7710493280e+10,5.7710493280e+10,4.5122840579e+10,4.5122840579e+10
2020-03-28 16:35:00,4.9666834836e+10,4.9666834836e+10,4.4597837779e+10,4.4597837779e+10
2020-03-28 16:40:00,4.4679131820e+10,4.4679131820e+10,4.3078208933e+10,4.3078208933e+10
2020-03-28 16:45:00,4.7649249831e+10,4.7649249831e+10,3.9146477789e+10,3.9146477789e+10
2020-03-28 16:50:00,5.0435108252e+10,5.0435108252e+10,3.5504284858e+10,3.5504284858e+10
2020-03-28 16:55:00,5.5417093934e+10,5.5417093934e+10,3.3847284615e+10,3.3847284615e+10
2020-03-28 17:00:00,5.2064774838e+10,5.2064774838e+10,3.9026108148e+10,3.9026108148e+10
2020-03-28 17:05:00,3.6843283207e+10,3.6843283207e+10,3.7985576744e+10,3.7985576744e+10
2020-03-28 17:10:00,2.5903936868e+10,2.5903936868e+10,3.1176608503e+10,3.1176608503e+10
2020-03-28 17:15:00,2.9436331823e+10,2.9436331823e+10,3.5853703171e+10,3.5853703171e+10
2020-03-28 17:20:00,2.3677200326e+10,2.3677200326e+10,5.0849395075e+10,5.0849395075e+10
2020-03-28 17:25:00,2.4613464028e+10,2.4613464028e+10,3.9134940269e+10,3.9134940269e+10
2020-03-28 17:30:00,4.1537210611e+10,4.1537210611e+10,3.6731459997e+10,3.6731459997e+10
2020-03-28 17:35:00,4.1786610859e+10,4.1786610859e+10,4.0373678763e+10,4.0373678763e+10
2020-03-28 17:40:00,3.5922055373e+10,3.5922055373e+10,3.5771141494e+10,3.5771141494e+10
2020-03-28 17:45:00,3.2216262730e+10,3.2216262730e+10,3.6583924335e+10,3.6583924335e+10
2020-03-28 17:50:00,3.5652052757e+10,3.5652052757e+10,4.0414694381e+10,4.0414694381e+10
2020-03-28 17:55:00,2.9796490982e+10,2.9796490982e+10,3.8912310512e+10,3.8912310512e+10
2020-03-28 18:00:00,3.1172138939e+10,3.1172138939e+10,3.9410490053e+10,3.9410490053e+10
2020-03-28 18:05:00,4.0936820018e+10,4.0936820018e+10,4.4022766247e+10,4.4022766247e+10
2020-03-28 18:10:00,3.4347522147e+10,3.4347522147e+10,3.0757231588e+10,3.0757231588e+10
2020-03-28 18:15:00,3.4402421208e+10,3.4402421208e+10,3.3612057726e+10,3.3612057726e+10
2020-03-28 18:20:00,3.3640654188e+10,3.3640654188e+10,3.4748054215e+10,3.4748054215e+10
2020-03-28 18:25:00,3.5811043556e+10,3.5811043556e+10,3.1954543178e+10,3.1954543178e+10
2020-03-28 18:30:00,3.5394992070e+10,3.5394992070e+10,3.4082159611e+10,3.4082159611e+10
2020-03-28 18:35:00,3.9329347432e+10,3.9329347432e+10,4.0447247916e+10,4.0447247916e+10
2020-03-28 18:40:00,4.8179253916e+10,4.8179253916e+10,4.3049117893e+10,4.3049117893e+10
2020-03-28 18:45:00,3.8362195998e+10,3.8362195998e+10,3.9126880013e+10,3.9126880013e+10
2020-03-28 18:50:00,3.3765815940e+10,3.3765815940e+10,3.8431723799e+10,3.8431723799e+10
2020-03-28 18:55:00,3.2705673158e+10,3.2705673158e+10,4.4142926325e+10,4.4142926325e+10
2020-03-28 19:00:00,3.4800419891e+10,3.4800419891e+10,3.7315105500e+10,3.7315105500e+10
2020-03-28 19:05:00,3.3735133789e+10,3.3735133789e+10,3.9845760619e+10,3.9845760619e+10
2020-03-28 19:10:00,3.5159935700e+10,3.5159935700e+10,5.0317049503e+10,5.0317049503e+10
2020-03-28 19:15:00,2.8671235541e+10,2.8671235541e+10,3.7441649318e+10,3.7441649318e+10
2020-03-28 19:20:00,2.8892985055e+10,2.8892985055e+10,3.9672057930e+10,3.9672057930e+10
2020-03-28 19:25:00,3.7879474297e+10,3.7879474297e+10,3.7422407414e+10,3.7422407414e+10
2020-03-28 19:30:00,2.7643445718e+10,2.7643445718e+10,4.1292889299e+10,4.1292889299e+10
2020-03-28 19:35:00,3.3342569776e+10,3.3342569776e+10,3.4038152626e+10,3.4038152626e+10
2020-03-28 19:40:00,3.7678252018e+10,3.7678252018e+10,3.8641007936e+10,3.8641007936e+10
2020-03-28 19:45:00,4.1318816185e+10,4.1318816185e+10,2.8913283355e+10,2.8913283355e+10
2020-03-28 19:50:00,3.2239160173e+10,3.2239160173e+10,3.1757690919e+10,3.1757690919e+10
2020-03-28 19:55:00,3.7601890606e+10,3.7601890606e+10,3.3617563561e+10,3.3617563561e+10
2020-03-28 20:00:00,3.8642856492e+10,3.8642856492e+10,3.6676010302e+10,3.6676010302e+10
2020-03-28 20:05:00,3.2886423784e+10,3.2886423784e+10,3.6874911469e+10,3.6874911469e+10
2020-03-28 20:10:00,3.2110984962e+10,3.2110984962e+10,3.5395995392e+10,3.5395995392e+10
2020-03-28 20:15:00,2.9733673866e+10,2.9733673866e+10,3.5549570173e+10,3.5549570173e+10
2020-03-28 20:20:00,3.0176310134e+10,3.0176310134e+10,4.1460630203e+10,4.1460630203e+10
2020-03-28 20:25:00,3.4120936901e+10,3.4120936901e+10,3.4423880781e+10,3.4423880781e+10
2020-03-28 20:30:00,3.4836883701e+10,3.4836883701e+10,3.8348782147e+10,3.8348782147e+10
2020-03-28 20:35:00,3.4608494807e+10,3.4608494807e+10,3.8468870125e+10,3.8468870125e+10
2020-03-28 20:40:00,3.3446631261e+10,3.3446631261e+10,4.3356071228e+10,4.3356071228e+10
2020-03-28 20:45:00,3.6764898364e+10,3.6764898364e+10,4.2514670334e+10,4.2514670334e+10
2020-03-28 20:50:00,4.2174978210e+10,4.2174978210e+10,4.2121688142e+10,4.2121688142e+10
2020-03-28 20:55:00,3.5997089334e+10,3.5997089334e+10,4.2813466703e+10,4.2813466703e+10
2020-03-28 21:00:00,3.6399969582e+10,3.6399969582e+10,3.8133202230e+10,3.8133202230e+10
2020-03-28 21:05:00,4.4657966668e+10,4.4657966668e+10,3.9860199373e+10,3.9860199373e+10
2020-03-28 21:10:00,3.0671214849e+10,3.0671214849e+10,3.7916353947e+10,3.7916353947e+10
2020-03-28 21:15:00,3.5716289289e+10,3.5716289289e+10,3.8246078323e+10,3.8246078323e+10
2020-03-28 21:20:00,3.9980486503e+10,3.9980486503e+10,3.6142376360e+10,3.6142376360e+10
2020-03-28 21:25:00,3.1994315573e+10,3.1994315573e+10,3.8499142950e+10,3.8499142950e+10
2020-03-28 21:30:00,3.3892150908e+10,3.3892150908e+10,4.4113517971e+10,4.4113517971e+10
2020-03-28 21:35:00,3.5811123747e+10,3.5811123747e+10,4.6789759812e+10,4.6789759812e+10
2020-03-28 21:40:00,3.7420260258e+10,3.7420260258e+10,4.5442172378e+10,4.5442172378e+10
2020-03-28 21:45:00,3.4313204809e+10,3.4313204809e+10,4.7712374367e+10,4.7712374367e+10
2020-03-28 21:50:00,3.7624502477e+10,3.7624502477e+10,4.4242303970e+10,4.4242303970e+10
2020-03-28 21:55:00,3.9232242843e+10,3.9232242843e+10,4.5350070917e+10,4.5350070917e+10
2020-03-28 22:00:00,3.8268980904e+10,3.8268980904e+10,4.7148965981e+10,4.7148965981e+10
2020-03-28 22:05:00,4.3548512216e+10,4.3548512216e+10,4.7597724624e+10,4.7597724624e+10
2020-03-28 22:10:00,4.4095805358e+10,4.4095805358e+10,5.1596187577e+10,5.1596187577e+10
2020-03-28 22:15:00,3.6549325289e+10,3.6549325289e+10,5.4492502633e+10,5.4492502633e+10
2020-03-28 22:20:00,3.1736586451e+10,3.1736586451e+10,5.8526487028e+10,5.8526487028e+10
2020-03-28 22:25:00,3.4388202533e+10,3.4388202533e+10,6.3176514216e+10,6.3176514216e+10
2020-03-28 22:30:00,3.4414912555e+10,3.4414912555e+10,6.8098893283e+10,6.8098893283e+10
2020-03-28 22:35:00,4.0434560790e+10,4.0434560790e+10,5.7619249922e+10,5.7619249922e+10
2020-03-28 22:40:00,3.1990863057e+10,3.1990863057e+10,5.8052506734e+10,5.8052506734e+10
