DATE,ROHU,ROHU_peak,HURO,HURO_peak
2020-03-24 05:50:00,2.1421784850e+08,2.1421784850e+08,1.3432698416e+08,1.3432698416e+08
2020-03-24 05:55:00,4.1318176383e+08,4.1318176383e+08,1.2144185930e+08,1.2144185930e+08
2020-03-24 06:00:00,5.3836897282e+08,5.3836897282e+08,1.0231713795e+08,1.0231713795e+08
2020-03-24 06:05:00,3.2737158395e+08,3.2737158395e+08,1.1221069100e+08,1.1221069100e+08
2020-03-24 06:10:00,4.0330883874e+08,4.0330883874e+08,1.1297418473e+08,1.1297418473e+08
2020-03-24 06:15:00,3.7706596743e+08,3.7706596743e+08,1.1169222745e+08,1.1169222745e+08
2020-03-24 06:20:00,3.8955687771e+08,3.8955687771e+08,1.2097156316e+08,1.2097156316e+08
2020-03-24 06:25:00,4.1055425838e+08,4.1055425838e+08,1.1131835499e+08,1.1131835499e+08
2020-03-24 06:30:00,3.7789183545e+08,3.7789183545e+08,1.2364458818e+08,1.2364458818e+08
2020-03-24 06:35:00,7.5347962645e+08,7.5347962645e+08,1.2387922889e+08,1.2387922889e+08
2020-03-24 06:40:00,6.7798831667e+08,6.7798831667e+08,1.2268263717e+08,1.2268263717e+08
2020-03-24 06:45:00,3.7249388855e+08,3.7249388855e+08,1.1365469560e+08,1.1365469560e+08
2020-03-24 06:50:00,2.9439004993e+08,2.9439004993e+08,1.0355607100e+08,1.0355607100e+08
2020-03-24 06:55:00,1.3361079631e+09,1.3361079631e+09,1.1907520266e+08,1.1907520266e+08
2020-03-24 07:00:00,1.0374754544e+09,1.0374754544e+09,1.2654407392e+08,1.2654407392e+08
2020-03-24 07:05:00,4.8720626033e+08,4.8720626033e+08,1.1696836210e+08,1.1696836210e+08
2020-03-24 07:10:00,4.7135785620e+08,4.7135785620e+08,1.2111348678e+08,1.2111348678e+08
2020-03-24 07:15:00,8.2580626983e+08,8.2580626983e+08,1.1937157614e+08,1.1937157614e+08
2020-03-24 07:20:00,3.8905894075e+08,3.8905894075e+08,1.3242674920e+08,1.3242674920e+08
2020-03-24 07:25:00,3.4835920172e+08,3.4835920172e+08,1.3854114607e+08,1.3854114607e+08
2020-03-24 07:30:00,5.8290740907e+08,5.8290740907e+08,1.2999316673e+08,1.2999316673e+08
2020-03-24 07:35:00,3.4491033027e+08,3.4491033027e+08,1.4325261701e+08,1.4325261701e+08
2020-03-24 07:40:00,4.3756361605e+08,4.3756361605e+08,1.6670049081e+08,1.6670049081e+08
2020-03-24 07:45:00,5.0932311266e+08,5.0932311266e+08,1.5505031819e+08,1.5505031819e+08
2020-03-24 07:50:00,5.8634047263e+08,5.8634047263e+08,1.5566055714e+08,1.5566055714e+08
2020-03-24 07:55:00,6.2113419184e+08,6.2113419184e+08,6.3119642215e+07,6.3119642215e+07
2020-03-24 08:00:00,2.4762376837e+08,2.4762376837e+08,6.1465570601e+07,6.1465570601e+07
2020-03-24 08:05:00,3.8287580060e+08,3.8287580060e+08,5.6732849717e+07,5.6732849717e+07
2020-03-24 08:10:00,2.5545026119e+08,2.5545026119e+08,5.9469944491e+07,5.9469944491e+07
2020-03-24 08:15:00,2.1013990199e+08,2.1013990199e+08,5.5108166263e+07,5.5108166263e+07
2020-03-24 08:20:00,2.8931847080e+08,2.8931847080e+08,5.5457391528e+07,5.5457391528e+07
2020-03-24 08:25:00,2.8524743126e+08,2.8524743126e+08,5.2524219965e+07,5.2524219965e+07
2020-03-24 08:30:00,4.5074336653e+08,4.5074336653e+08,5.1769517388e+07,5.1769517388e+07
2020-03-24 08:35:00,2.1930931129e+08,2.1930931129e+08,5.4894295912e+07,5.4894295912e+07
2020-03-24 08:40:00,2.9290613353e+08,2.9290613353e+08,5.7051611492e+07,5.7051611492e+07
2020-03-24 08:45:00,2.9827106936e+08,2.9827106936e+08,1.5027457338e+08,1.5027457338e+08
2020-03-24 08:50:00,2.1722482595e+08,2.1722482595e+08,5.9776493099e+07,5.9776493099e+07
2020-03-24 08:55:00,2.4407361211e+08,2.4407361211e+08,6.1802710956e+07,6.1802710956e+07
2020-03-24 09:00:00,2.1535891058e+08,2.1535891058e+08,6.9236914354e+07,6.9236914354e+07
2020-03-24 09:05:00,2.7042030481e+08,2.7042030481e+08,7.1414470238e+07,7.1414470238e+07
2020-03-24 09:10:00,2.8195616485e+08,2.8195616485e+08,7.2839830960e+07,7.2839830960e+07
2020-03-24 09:15:00,5.4579482349e+08,5.4579482349e+08,7.4862165232e+07,7.4862165232e+07
2020-03-24 09:20:00,5.0530415832e+08,5.0530415832e+08,7.1097801126e+07,7.1097801126e+07
2020-03-24 09:25:00,6.0251027339e+08,6.0251027339e+08,6.1881926691e+07,6.1881926691e+07
2020-03-24 09:30:00,5.1608604201e+08,5.1608604201e+08,6.2394680325e+07,6.2394680325e+07
2020-03-24 09:35:00,5.3883953781e+08,5.3883953781e+08,6.4936582661e+07,6.4936582661e+07
2020-03-24 09:40:00,5.0053999628e+08,5.0053999628e+08,6.9725188993e+07,6.9725188993e+07
2020-03-24 09:45:00,6.1510207531e+08,6.1510207531e+08,7.4882198221e+07,7.4882198221e+07
2020-03-24 09:50:00,6.8219462790e+08,6.8219462790e+08,7.0869565124e+07,7.0869565124e+07
2020-03-24 09:55:00,4.3120750168e+08,4.3120750168e+08,7.1664551886e+07,7.1664551886e+07
2020-03-24 10:00:00,4.2447614459e+08,4.2447614459e+08,7.0192052756e+07,7.0192052756e+07
2020-03-24 10:05:00,4.1410378446e+08,4.1410378446e+08,6.9585335450e+07,6.9585335450e+07
2020-03-24 10:10:00,3.8558354565e+08,3.8558354565e+08,6.5164978650e+07,6.5164978650e+07
2020-03-24 10:15:00,1.4046543110e+09,1.4046543110e+09,6.6114021797e+07,6.6114021797e+07
2020-03-24 10:20:00,1.3848334493e+09,1.3848334493e+09,6.5701757045e+07,6.5701757045e+07
2020-03-24 10:25:00,7.9903088626e+08,7.9903088626e+08,5.5151814221e+07,5.5151814221e+07
2020-03-24 10:30:00,9.0855321107e+08,9.0855321107e+08,5.6004455918e+07,5.6004455918e+07
2020-03-24 10:35:00,7.8288961587e+08,7.8288961587e+08,5.3564206572e+07,5.3564206572e+07
2020-03-24 10:40:00,9.0974449419e+08,9.0974449419e+08,5.3378142059e+07,5.3378142059e+07
2020-03-24 10:45:00,8.0263240886e+08,8.0263240886e+08,5.2366605284e+07,5.2366605284e+07
2020-03-24 10:50:00,7.4864101587e+08,7.4864101587e+08,4.3417137097e+07,4.3417137097e+07
2020-03-24 10:55:00,1.2886904354e+09,1.2886904354e+09,4.2757719050e+07,4.2757719050e+07
2020-03-24 11:00:00,1.3503036530e+09,1.3503036530e+09,4.4176948092e+07,4.4176948092e+07
2020-03-24 11:05:00,1.1973002819e+09,1.1973002819e+09,4.9391019944e+07,4.9391019944e+07
2020-03-24 11:10:00,1.4490392958e+09,1.4490392958e+09,4.6070423065e+07,4.6070423065e+07
2020-03-24 11:15:00,8.6713452494e+08,8.6713452494e+08,4.8210988953e+07,4.8210988953e+07
2020-03-24 11:20:00,8.8121383096e+08,8.8121383096e+08,4.9841210937e+07,4.9841210937e+07
2020-03-24 11:25:00,6.6618147558e+08,6.6618147558e+08,5.0670322216e+07,5.0670322216e+07
2020-03-24 11:30:00,6.3771863543e+08,6.3771863543e+08,5.0874038926e+07,5.0874038926e+07
2020-03-24 11:35:00,5.5918272999e+08,5.5918272999e+08,5.3992573157e+07,5.3992573157e+07
2020-03-24 11:40:00,8.7280421786e+08,8.7280421786e+08,5.7963404722e+07,5.7963404722e+07
2020-03-24 11:45:00,4.8110224974e+08,4.8110224974e+08,4.7634579186e+07,4.7634579186e+07
2020-03-24 11:50:00,6.2360620002e+08,6.2360620002e+08,4.7899186500e+07,4.7899186500e+07
2020-03-24 11:55:00,1.3991355383e+09,1.3991355383e+09,7.0542447305e+07,7.0542447305e+07
2020-03-24 12:00:00,1.6380178286e+09,1.6380178286e+09,6.7114560738e+07,6.7114560738e+07
2020-03-24 12:05:00,1.7025426575e+09,1.7025426575e+09,6.2391455692e+07,6.2391455692e+07
2020-03-24 12:10:00,1.3643862256e+09,1.3643862256e+09,6.8848239552e+07,6.8848239552e+07
2020-03-24 12:15:00,1.3056771363e+09,1.3056771363e+09,7.9074099469e+07,7.9074099469e+07
2020-03-24 12:20:00,1.4838414827e+09,1.4838414827e+09,7.0185256937e+07,7.0185256937e+07
2020-03-24 12:25:00,1.4495695596e+09,1.4495695596e+09,6.9207858721e+07,6.9207858721e+07
2020-03-24 12:30:00,1.3481034801e+09,1.3481034801e+09,7.5621485750e+07,7.5621485750e+07
2020-03-24 12:35:00,1.2621058181e+09,1.2621058181e+09,6.8529121486e+07,6.8529121486e+07
2020-03-24 12:40:00,1.1702491157e+09,1.1702491157e+09,5.2754637935e+07,5.2754637935e+07
2020-03-24 12:45:00,1.2209784845e+09,1.2209784845e+09,4.8630407931e+07,4.8630407931e+07
2020-03-24 12:50:00,1.1817399411e+09,1.1817399411e+09,4.6371671175e+07,4.6371671175e+07
2020-03-24 12:55:00,1.0881024416e+09,1.0881024416e+09,4.7634081871e+07,4.7634081871e+07
2020-03-24 13:00:00,1.1840730174e+09,1.1840730174e+09,4.8995081165e+07,4.8995081165e+07
2020-03-24 13:05:00,1.2421368607e+09,1.2421368607e+09,1.3566224750e+08,1.3566224750e+08
2020-03-24 13:10:00,1.1396641961e+09,1.1396641961e+09,4.3914036864e+07,4.3914036864e+07
2020-03-24 13:15:00,1.0241826282e+09,1.0241826282e+09,5.9888091986e+07,5.9888091986e+07
2020-03-24 13:20:00,1.0896634838e+09,1.0896634838e+09,1.2790739301e+08,1.2790739301e+08
2020-03-24 13:25:00,1.0969766989e+09,1.0969766989e+09,1.2690091771e+08,1.2690091771e+08
2020-03-24 13:30:00,1.0499883931e+09,1.0499883931e+09,1.2128693587e+08,1.2128693587e+08
2020-03-24 13:35:00,1.0953530215e+09,1.0953530215e+09,1.2357479061e+08,1.2357479061e+08
2020-03-24 13:40:00,1.0957524263e+09,1.0957524263e+09,1.2201660105e+08,1.2201660105e+08
2020-03-24 13:45:00,8.8511337084e+08,8.8511337084e+08,9.9168946748e+07,9.9168946748e+07
2020-03-24 13:50:00,8.5843964322e+08,8.5843964322e+08,1.1876813139e+08,1.1876813139e+08
2020-03-24 13:55:00,1.0256222341e+09,1.0256222341e+09,1.0248719139e+08,1.0248719139e+08
2020-03-24 14:00:00,9.1512001196e+08,9.1512001196e+08,1.0547436346e+08,1.0547436346e+08
2020-03-24 14:05:00,7.0922449512e+08,7.0922449512e+08,1.0398705793e+08,1.0398705793e+08
2020-03-24 14:10:00,7.9581153891e+08,7.9581153891e+08,1.0504362195e+08,1.0504362195e+08
2020-03-24 14:15:00,6.4010272628e+08,6.4010272628e+08,1.9841336920e+08,1.9841336920e+08
2020-03-24 14:20:00,7.8079589570e+08,7.8079589570e+08,1.3491167412e+08,1.3491167412e+08
2020-03-24 14:25:00,6.6372574904e+08,6.6372574904e+08,1.1619019176e+08,1.1619019176e+08
2020-03-24 14:30:00,4.1875240892e+08,4.1875240892e+08,1.1821787701e+08,1.1821787701e+08
2020-03-24 14:35:00,8.6855943014e+08,8.6855943014e+08,1.1798237950e+08,1.1798237950e+08
2020-03-24 14:40:00,8.4007401714e+08,8.4007401714e+08,1.0555803123e+08,1.0555803123e+08
2020-03-24 14:45:00,9.2684112345e+08,9.2684112345e+08,1.9032199040e+08,1.9032199040e+08
2020-03-24 14:50:00,1.0203909703e+09,1.0203909703e+09,1.8456196449e+08,1.8456196449e+08
2020-03-24 14:55:00,1.0175422724e+09,1.0175422724e+09,1.5011859813e+08,1.5011859813e+08
2020-03-24 15:00:00,1.0134481853e+09,1.0134481853e+09,1.5396896007e+08,1.5396896007e+08
2020-03-24 15:05:00,1.0616009140e+09,1.0616009140e+09,1.4868658052e+08,1.4868658052e+08
2020-03-24 15:10:00,9.9973210239e+08,9.9973210239e+08,1.6670007238e+08,1.6670007238e+08
2020-03-24 15:15:00,8.9684609283e+08,8.9684609283e+08,1.4560372470e+08,1.4560372470e+08
2020-03-24 15:20:00,9.6396092035e+08,9.6396092035e+08,1.6256203751e+08,1.6256203751e+08
2020-03-24 15:25:00,9.7299882229e+08,9.7299882229e+08,2.1377985152e+08,2.1377985152e+08
2020-03-24 15:30:00,9.9316602135e+08,9.9316602135e+08,1.4965726289e+08,1.4965726289e+08
2020-03-24 15:35:00,9.1709619217e+08,9.1709619217e+08,1.4813287897e+08,1.4813287897e+08
2020-03-24 15:40:00,8.1234102891e+08,8.1234102891e+08,1.2323624955e+08,1.2323624955e+08
2020-03-24 15:45:00,1.0034111004e+09,1.0034111004e+09,9.7685544006e+07,9.7685544006e+07
2020-03-24 15:50:00,7.6976438428e+08,7.6976438428e+08,5.8428640968e+07,5.8428640968e+07
2020-03-24 15:55:00,6.9733102653e+08,6.9733102653e+08,5.0675930087e+07,5.0675930087e+07
2020-03-24 16:00:00,6.6144586930e+08,6.6144586930e+08,5.8865053739e+07,5.8865053739e+07
2020-03-24 16:05:00,6.0667733022e+08,6.0667733022e+08,4.2762396192e+07,4.2762396192e+07
2020-03-24 16:10:00,6.6043829401e+08,6.6043829401e+08,6.0253233000e+07,6.0253233000e+07
2020-03-24 16:15:00,5.6440907770e+08,5.6440907770e+08,5.8020967932e+07,5.8020967932e+07
2020-03-24 16:20:00,3.8023631526e+08,3.8023631526e+08,4.8539286953e+07,4.8539286953e+07
2020-03-24 16:25:00,4.1710740098e+08,4.1710740098e+08,4.8312644478e+07,4.8312644478e+07
2020-03-24 16:30:00,4.6348507892e+08,4.6348507892e+08,4.5361971291e+07,4.5361971291e+07
2020-03-24 16:35:00,4.6795653762e+08,4.6795653762e+08,4.8490542722e+07,4.8490542722e+07
2020-03-24 16:40:00,4.6196795805e+08,4.6196795805e+08,4.9969828700e+07,4.9969828700e+07
2020-03-24 16:45:00,4.9691905518e+08,4.9691905518e+08,4.4488556268e+07,4.4488556268e+07
2020-03-24 16:50:00,6.0521198334e+08,6.0521198334e+08,4.0820978162e+07,4.0820978162e+07
2020-03-24 16:55:00,1.1681545410e+09,1.1681545410e+09,4.0161333840e+07,4.0161333840e+07
2020-03-24 17:00:00,5.4311992596e+08,5.4311992596e+08,3.7561855990e+07,3.7561855990e+07
2020-03-24 17:05:00,4.9506685146e+08,4.9506685146e+08,4.6620385021e+07,4.6620385021e+07
2020-03-24 17:10:00,7.1291570334e+08,7.1291570334e+08,5.6045422362e+07,5.6045422362e+07
2020-03-24 17:15:00,8.4579680118e+08,8.4579680118e+08,5.0896393032e+07,5.0896393032e+07
2020-03-24 17:20:00,8.2990115838e+08,8.2990115838e+08,4.1605135158e+07,4.1605135158e+07
2020-03-24 17:25:00,8.7615690896e+08,8.7615690896e+08,4.1389237425e+07,4.1389237425e+07
2020-03-24 17:30:00,6.1001748834e+08,6.1001748834e+08,4.1010741405e+07,4.1010741405e+07
2020-03-24 17:35:00,6.2942329404e+08,6.2942329404e+08,4.4533416381e+07,4.4533416381e+07
2020-03-24 17:40:00,8.2826793932e+08,8.2826793932e+08,4.4195922416e+07,4.4195922416e+07
2020-03-24 17:45:00,1.2550671216e+09,1.2550671216e+09,4.8424515950e+07,4.8424515950e+07
2020-03-24 17:50:00,1.7953531818e+09,1.7953531818e+09,4.9911773793e+07,4.9911773793e+07
2020-03-24 17:55:00,1.2368797975e+09,1.2368797975e+09,4.2808790766e+07,4.2808790766e+07
2020-03-24 18:00:00,2.1720811400e+09,2.1720811400e+09,4.7644061077e+07,4.7644061077e+07
2020-03-24 18:05:00,2.2045267911e+09,2.2045267911e+09,4.5686104948e+07,4.5686104948e+07
2020-03-24 18:10:00,1.9563246868e+09,1.9563246868e+09,4.4687651124e+07,4.4687651124e+07
2020-03-24 18:15:00,2.0648537155e+09,2.0648537155e+09,4.9256276650e+07,4.9256276650e+07
2020-03-24 18:20:00,2.3591197603e+09,2.3591197603e+09,5.0187314511e+07,5.0187314511e+07
2020-03-24 18:25:00,2.3864198564e+09,2.3864198564e+09,5.4718628705e+07,5.4718628705e+07
2020-03-24 18:30:00,2.2473429339e+09,2.2473429339e+09,5.6756094354e+07,5.6756094354e+07
2020-03-24 18:35:00,2.3484868707e+09,2.3484868707e+09,3.6904712102e+07,3.6904712102e+07
2020-03-24 18:40:00,2.5103742540e+09,2.5103742540e+09,3.6061987217e+07,3.6061987217e+07
2020-03-24 18:45:00,2.5830785741e+09,2.5830785741e+09,4.1757120971e+07,4.1757120971e+07
2020-03-24 18:50:00,3.0100733664e+09,3.0100733664e+09,4.5039948198e+07,4.5039948198e+07
2020-03-24 18:55:00,3.3986073079e+09,3.3986073079e+09,4.4868925270e+07,4.4868925270e+07
2020-03-24 19:00:00,3.0420670975e+09,3.0420670975e+09,1.2701708242e+08,1.2701708242e+08
2020-03-24 19:05:00,2.9664383677e+09,2.9664383677e+09,4.0120573798e+07,4.0120573798e+07
2020-03-24 19:10:00,2.9677232853e+09,2.9677232853e+09,6.2103733557e+07,6.2103733557e+07
2020-03-24 19:15:00,3.1381132137e+09,3.1381132137e+09,4.6747872114e+07,4.6747872114e+07
2020-03-24 19:20:00,2.9886041769e+09,2.9886041769e+09,5.0488727567e+07,5.0488727567e+07
2020-03-24 19:25:00,2.8242684494e+09,2.8242684494e+09,4.8447631174e+07,4.8447631174e+07
2020-03-24 19:30:00,2.3863501407e+09,2.3863501407e+09,4.3289238307e+07,4.3289238307e+07
2020-03-24 19:35:00,1.5686617503e+09,1.5686617503e+09,4.4880668354e+07,4.4880668354e+07
2020-03-24 19:40:00,1.3075304252e+09,1.3075304252e+09,5.1642669111e+07,5.1642669111e+07
2020-03-24 19:45:00,1.1921490318e+09,1.1921490318e+09,4.3894387995e+07,4.3894387995e+07
2020-03-24 19:50:00,1.0828632743e+09,1.0828632743e+09,4.3742156077e+07,4.3742156077e+07
2020-03-24 19:55:00,9.3417530281e+08,9.3417530281e+08,4.5762285654e+07,4.5762285654e+07
2020-03-24 20:00:00,9.7711060025e+08,9.7711060025e+08,5.3174114433e+07,5.3174114433e+07
2020-03-24 20:05:00,9.3416869992e+08,9.3416869992e+08,4.5237864688e+07,4.5237864688e+07
2020-03-24 20:10:00,9.6705081221e+08,9.6705081221e+08,4.9627926637e+07,4.9627926637e+07
2020-03-24 20:15:00,9.2940347711e+08,9.2940347711e+08,5.1362118737e+07,5.1362118737e+07
2020-03-24 20:20:00,9.5348325731e+08,9.5348325731e+08,4.7771293395e+07,4.7771293395e+07
2020-03-24 20:25:00,1.0813511660e+09,1.0813511660e+09,4.7568923535e+07,4.7568923535e+07
2020-03-24 20:30:00,1.0930632488e+09,1.0930632488e+09,4.9421613498e+07,4.9421613498e+07
2020-03-24 20:35:00,1.1913269193e+09,1.1913269193e+09,4.9449520385e+07,4.9449520385e+07
2020-03-24 20:40:00,1.0490631867e+09,1.0490631867e+09,5.3167429683e+07,5.3167429683e+07
2020-03-24 20:45:00,9.4393212697e+08,9.4393212697e+08,5.8924419835e+07,5.8924419835e+07
2020-03-24 20:50:00,9.4081733575e+08,9.4081733575e+08,5.0572233185e+07,5.0572233185e+07
2020-03-24 20:55:00,9.0178276238e+08,9.0178276238e+08,5.3501722792e+07,5.3501722792e+07
2020-03-24 21:00:00,8.7444675460e+08,8.7444675460e+08,5.3806997231e+07,5.3806997231e+07
2020-03-24 21:05:00,9.2248075860e+08,9.2248075860e+08,5.7774181162e+07,5.7774181162e+07
2020-03-24 21:10:00,8.7497086155e+08,8.7497086155e+08,5.2575303801e+07,5.2575303801e+07
2020-03-24 21:15:00,1.0229949060e+09,1.0229949060e+09,5.3139952404e+07,5.3139952404e+07
2020-03-24 21:20:00,8.7883053211e+08,8.7883053211e+08,5.1947388049e+07,5.1947388049e+07
2020-03-24 21:25:00,8.7567548504e+08,8.7567548504e+08,5.2802472258e+07,5.2802472258e+07
2020-03-24 21:30:00,8.3241910487e+08,8.3241910487e+08,5.6081392788e+07,5.6081392788e+07
2020-03-24 21:35:00,8.9489781831e+08,8.9489781831e+08,7.6093943255e+07,7.6093943255e+07
2020-03-24 21:40:00,8.1318186313e+08,8.1318186313e+08,5.9854472795e+07,5.9854472795e+07
2020-03-24 21:45:00,8.5313427095e+08,8.5313427095e+08,5.7286934793e+07,5.7286934793e+07
2020-03-24 21:50:00,8.5568755134e+08,8.5568755134e+08,5.9044693123e+07,5.9044693123e+07
2020-03-24 21:55:00,8.6698896964e+08,8.6698896964e+08,5.5271532160e+07,5.5271532160e+07
2020-03-24 22:00:00,8.5562984563e+08,8.5562984563e+08,1.2569083492e+08,1.2569083492e+08
2020-03-24 22:05:00,9.9313206022e+08,9.9313206022e+08,1.1802926873e+08,1.1802926873e+08
2020-03-24 22:10:00,9.4255797065e+08,9.4255797065e+08,6.0758335625e+07,6.0758335625e+07
2020-03-24 22:15:00,8.9924038085e+08,8.9924038085e+08,5.7334355031e+07,5.7334355031e+07
2020-03-24 22:20:00,8.7447894108e+08,8.7447894108e+08,6.1112445613e+07,6.1112445613e+07
2020-03-24 22:25:00,9.0691103065e+08,9.0691103065e+08,8.2061236651e+07,8.2061236651e+07
2020-03-24 22:30:00,9.3218471820e+08,9.3218471820e+08,9.0044647193e+07,9.0044647193e+07
2020-03-24 22:35:00,8.9164582895e+08,8.9164582895e+08,1.0424754945e+08,1.0424754945e+08
2020-03-24 22:40:00,8.8048488973e+08,8.8048488973e+08,5.9472682395e+07,5.9472682395e+07
2020-03-24 22:45:00,8.8164899301e+08,8.8164899301e+08,5.9859013801e+07,5.9859013801e+07
2020-03-24 22:50:00,8.8899508773e+08,8.8899508773e+08,5.8686202845e+07,5.8686202845e+07
2020-03-24 22:55:00,9.3974574225e+08,9.3974574225e+08,5.6065605750e+07,5.6065605750e+07
2020-03-24 23:00:00,9.2944929692e+08,9.2944929692e+08,5.3905469053e+07,5.3905469053e+07
2020-03-24 23:05:00,1.0253867098e+09,1.0253867098e+09,5.6666425573e+07,5.6666425573e+07
2020-03-24 23:10:00,1.0285898778e+09,1.0285898778e+09,5.8936513929e+07,5.8936513929e+07
2020-03-24 23:15:00,1.2068335654e+09,1.2068335654e+09,5.5571650782e+07,5.5571650782e+07
2020-03-24 23:20:00,1.1786987807e+09,1.1786987807e+09,5.2240183493e+07,5.2240183493e+07
2020-03-24 23:25:00,1.2282814492e+09,1.2282814492e+09,5.4525683495e+07,5.4525683495e+07
2020-03-24 23:30:00,1.2516229850e+09,1.2516229850e+09,1.1658916045e+08,1.1658916045e+08
2020-03-24 23:35:00,1.2899301298e+09,1.2899301298e+09,6.1666500246e+07,6.1666500246e+07
2020-03-24 23:40:00,1.2050804899e+09,1.2050804899e+09,5.5680197186e+07,5.5680197186e+07
2020-03-24 23:45:00,1.2130187942e+09,1.2130187942e+09,5.3755113054e+07,5.3755113054e+07
2020-03-24 23:50:00,1.3323436099e+09,1.3323436099e+09,5.3077059456e+07,5.3077059456e+07
2020-03-24 23:55:00,1.3252146775e+09,1.3252146775e+09,5.6278315623e+07,5.6278315623e+07
2020-03-25 00:00:00,1.3081390599e+09,1.3081390599e+09,5.7494996894e+07,5.7494996894e+07
2020-03-25 00:05:00,1.2873452924e+09,1.2873452924e+09,5.6337646999e+07,5.6337646999e+07
2020-03-25 00:10:00,1.1868838580e+09,1.1868838580e+09,6.0144935595e+07,6.0144935595e+07
2020-03-25 00:15:00,1.2865587027e+09,1.2865587027e+09,5.2763324783e+07,5.2763324783e+07
2020-03-25 00:20:00,1.3338968395e+09,1.3338968395e+09,5.5078248404e+07,5.5078248404e+07
2020-03-25 00:25:00,1.2673946058e+09,1.2673946058e+09,1.0950107805e+08,1.0950107805e+08
2020-03-25 00:30:00,1.2687194799e+09,1.2687194799e+09,5.4797765777e+07,5.4797765777e+07
2020-03-25 00:35:00,1.1755769123e+09,1.1755769123e+09,5.3429880148e+07,5.3429880148e+07
2020-03-25 00:40:00,1.2049472468e+09,1.2049472468e+09,5.6219926109e+07,5.6219926109e+07
2020-03-25 00:45:00,1.1933332657e+09,1.1933332657e+09,5.8902254029e+07,5.8902254029e+07
2020-03-25 00:50:00,1.1527296911e+09,1.1527296911e+09,1.0414139469e+08,1.0414139469e+08
2020-03-25 00:55:00,1.2044691651e+09,1.2044691651e+09,6.3128376160e+07,6.3128376160e+07
2020-03-25 01:00:00,1.2898154575e+09,1.2898154575e+09,6.1048473045e+07,6.1048473045e+07
2020-03-25 01:05:00,1.2288266603e+09,1.2288266603e+09,5.4941772081e+07,5.4941772081e+07
2020-03-25 01:10:00,1.4088578061e+09,1.4088578061e+09,5.7063870822e+07,5.7063870822e+07
2020-03-25 01:15:00,1.2831467743e+09,1.2831467743e+09,8.2282850823e+07,8.2282850823e+07
2020-03-25 01:20:00,1.2812303920e+09,1.2812303920e+09,1.2144762428e+08,1.2144762428e+08
2020-03-25 01:25:00,1.3251049037e+09,1.3251049037e+09,6.3497414035e+07,6.3497414035e+07
2020-03-25 01:30:00,1.4042874576e+09,1.4042874576e+09,8.2638740272e+07,8.2638740272e+07
2020-03-25 01:35:00,1.4725168206e+09,1.4725168206e+09,1.0174339413e+08,1.0174339413e+08
2020-03-25 01:40:00,1.4094757042e+09,1.4094757042e+09,1.0146803217e+08,1.0146803217e+08
2020-03-25 01:45:00,1.3910401307e+09,1.3910401307e+09,5.9020451621e+07,5.9020451621e+07
2020-03-25 01:50:00,1.3094966401e+09,1.3094966401e+09,6.3421486427e+07,6.3421486427e+07
2020-03-25 01:55:00,1.3759061529e+09,1.3759061529e+09,5.8840888861e+07,5.8840888861e+07
2020-03-25 02:00:00,1.3424258392e+09,1.3424258392e+09,5.8682836524e+07,5.8682836524e+07
2020-03-25 02:05:00,1.3828272563e+09,1.3828272563e+09,5.5870583678e+07,5.5870583678e+07
2020-03-25 02:10:00,1.4771767239e+09,1.4771767239e+09,5.4366000783e+07,5.4366000783e+07
2020-03-25 02:15:00,1.4303513600e+09,1.4303513600e+09,5.6234502113e+07,5.6234502113e+07
2020-03-25 02:20:00,1.4561884191e+09,1.4561884191e+09,5.3440766481e+07,5.3440766481e+07
2020-03-25 02:25:00,1.4217733432e+09,1.4217733432e+09,1.2747158039e+08,1.2747158039e+08
2020-03-25 02:30:00,1.4467712218e+09,1.4467712218e+09,5.9900891492e+07,5.9900891492e+07
2020-03-25 02:35:00,1.4719758480e+09,1.4719758480e+09,5.7991502171e+07,5.7991502171e+07
2020-03-25 02:40:00,1.3707968541e+09,1.3707968541e+09,5.4571779099e+07,5.4571779099e+07
2020-03-25 02:45:00,1.3062124596e+09,1.3062124596e+09,6.9021593286e+07,6.9021593286e+07
2020-03-25 02:50:00,1.3044713854e+09,1.3044713854e+09,7.4794362340e+07,7.4794362340e+07
2020-03-25 02:55:00,1.3045586101e+09,1.3045586101e+09,5.2348023380e+07,5.2348023380e+07
2020-03-25 03:00:00,1.3572620775e+09,1.3572620775e+09,7.0554121161e+07,7.0554121161e+07
2020-03-25 03:05:00,1.3684275925e+09,1.3684275925e+09,7.0475252619e+07,7.0475252619e+07
2020-03-25 03:10:00,1.3495104078e+09,1.3495104078e+09,6.9080306167e+07,6.9080306167e+07
2020-03-25 03:15:00,1.3093294491e+09,1.3093294491e+09,6.3389291558e+07,6.3389291558e+07
2020-03-25 03:20:00,1.2951880974e+09,1.2951880974e+09,5.5188038066e+07,5.5188038066e+07
2020-03-25 03:25:00,1.4588099814e+09,1.4588099814e+09,5.5788604113e+07,5.5788604113e+07
2020-03-25 03:30:00,1.4810973734e+09,1.4810973734e+09,5.7294487242e+07,5.7294487242e+07
2020-03-25 03:35:00,1.3402854443e+09,1.3402854443e+09,5.5846899573e+07,5.5846899573e+07
2020-03-25 03:40:00,1.2409632901e+09,1.2409632901e+09,5.9786531288e+07,5.9786531288e+07
