DATE,IEUK,IEUK_peak,UKIE,IEUK_peak
2020-03-26 05:20:00,7.5896611303e+08,7.5896611303e+08,3.4230769842e+09,3.4230769842e+09
2020-03-26 05:25:00,8.0540517861e+08,8.0540517861e+08,3.3885455180e+09,3.3885455180e+09
2020-03-26 05:30:00,7.2911640696e+08,7.2911640696e+08,3.4025673222e+09,3.4025673222e+09
2020-03-26 05:35:00,6.1330544089e+08,6.1330544089e+08,3.4248748592e+09,3.4248748592e+09
2020-03-26 05:40:00,6.4921295311e+08,6.4921295311e+08,3.4018941688e+09,3.4018941688e+09
2020-03-26 05:45:00,7.2604428872e+08,7.2604428872e+08,3.4468834338e+09,3.4468834338e+09
2020-03-26 05:50:00,6.7608406666e+08,6.7608406666e+08,3.4276101261e+09,3.4276101261e+09
2020-03-26 05:55:00,6.9422319210e+08,6.9422319210e+08,3.4152793193e+09,3.4152793193e+09
2020-03-26 06:00:00,6.5767928203e+08,6.5767928203e+08,3.3896519088e+09,3.3896519088e+09
2020-03-26 06:05:00,8.6790655157e+08,8.6790655157e+08,3.7167499742e+09,3.7167499742e+09
2020-03-26 06:10:00,9.3562756322e+08,9.3562756322e+08,3.6913876169e+09,3.6913876169e+09
2020-03-26 06:15:00,8.9629361948e+08,8.9629361948e+08,3.6823389311e+09,3.6823389311e+09
2020-03-26 06:20:00,8.9874991339e+08,8.9874991339e+08,3.8674591342e+09,3.8674591342e+09
2020-03-26 06:25:00,9.2310293509e+08,9.2310293509e+08,3.8094247813e+09,3.8094247813e+09
2020-03-26 06:30:00,7.8482266320e+08,7.8482266320e+08,3.7094780953e+09,3.7094780953e+09
2020-03-26 06:35:00,7.3440879000e+08,7.3440879000e+08,3.7301901246e+09,3.7301901246e+09
2020-03-26 06:40:00,9.0752188401e+08,9.0752188401e+08,3.7337631342e+09,3.7337631342e+09
2020-03-26 06:45:00,8.3996811338e+08,8.3996811338e+08,3.7672192826e+09,3.7672192826e+09
2020-03-26 06:50:00,7.5242699903e+08,7.5242699903e+08,3.6288154707e+09,3.6288154707e+09
2020-03-26 06:55:00,8.4135864416e+08,8.4135864416e+08,3.8777294765e+09,3.8777294765e+09
2020-03-26 07:00:00,8.5600073701e+08,8.5600073701e+08,3.8333968310e+09,3.8333968310e+09
2020-03-26 07:05:00,8.9044835411e+08,8.9044835411e+08,3.8295457518e+09,3.8295457518e+09
2020-03-26 07:10:00,9.3838901230e+08,9.3838901230e+08,3.8682497556e+09,3.8682497556e+09
2020-03-26 07:15:00,6.0189432746e+08,6.0189432746e+08,3.8917280236e+09,3.8917280236e+09
2020-03-26 07:20:00,6.0381453220e+08,6.0381453220e+08,3.7902630756e+09,3.7902630756e+09
2020-03-26 07:25:00,5.7982062783e+08,5.7982062783e+08,2.5905346258e+09,2.5905346258e+09
2020-03-26 07:30:00,5.3997778755e+08,5.3997778755e+08,3.8400812742e+09,3.8400812742e+09
2020-03-26 07:35:00,5.7173831154e+08,5.7173831154e+08,3.3230778814e+09,3.3230778814e+09
2020-03-26 07:40:00,5.5720448454e+08,5.5720448454e+08,3.7781968483e+09,3.7781968483e+09
2020-03-26 07:45:00,5.0596314430e+08,5.0596314430e+08,3.9314819968e+09,3.9314819968e+09
2020-03-26 07:50:00,5.4421138152e+08,5.4421138152e+08,3.8686986506e+09,3.8686986506e+09
2020-03-26 07:55:00,4.9350992482e+08,4.9350992482e+08,3.9068249992e+09,3.9068249992e+09
2020-03-26 08:00:00,5.0313710197e+08,5.0313710197e+08,3.9874915305e+09,3.9874915305e+09
2020-03-26 08:05:00,5.1541490551e+08,5.1541490551e+08,4.1907915550e+09,4.1907915550e+09
2020-03-26 08:10:00,7.3144796561e+08,7.3144796561e+08,4.0730009562e+09,4.0730009562e+09
2020-03-26 08:15:00,6.1817530655e+08,6.1817530655e+08,4.0723877931e+09,4.0723877931e+09
2020-03-26 08:20:00,5.6351434853e+08,5.6351434853e+08,4.1513604142e+09,4.1513604142e+09
2020-03-26 08:25:00,5.7386767625e+08,5.7386767625e+08,4.1153056573e+09,4.1153056573e+09
2020-03-26 08:30:00,5.8044077411e+08,5.8044077411e+08,4.1420048737e+09,4.1420048737e+09
2020-03-26 08:35:00,5.8226395192e+08,5.8226395192e+08,4.1712996878e+09,4.1712996878e+09
2020-03-26 08:40:00,5.6186615222e+08,5.6186615222e+08,4.1381096076e+09,4.1381096076e+09
2020-03-26 08:45:00,6.8086568054e+08,6.8086568054e+08,4.1534691419e+09,4.1534691419e+09
2020-03-26 08:50:00,5.7651832671e+08,5.7651832671e+08,4.1141985677e+09,4.1141985677e+09
2020-03-26 08:55:00,7.2036915243e+08,7.2036915243e+08,4.1043507594e+09,4.1043507594e+09
2020-03-26 09:00:00,7.5891203462e+08,7.5891203462e+08,4.2136591502e+09,4.2136591502e+09
2020-03-26 09:05:00,8.6918252685e+08,8.6918252685e+08,4.2710554205e+09,4.2710554205e+09
2020-03-26 09:10:00,9.0464001239e+08,9.0464001239e+08,4.3177337218e+09,4.3177337218e+09
2020-03-26 09:15:00,8.5806553080e+08,8.5806553080e+08,4.3285538509e+09,4.3285538509e+09
2020-03-26 09:20:00,7.7647401391e+08,7.7647401391e+08,4.4596742375e+09,4.4596742375e+09
2020-03-26 09:25:00,7.4265509373e+08,7.4265509373e+08,4.2951858949e+09,4.2951858949e+09
2020-03-26 09:30:00,7.8523739714e+08,7.8523739714e+08,4.1913847922e+09,4.1913847922e+09
2020-03-26 09:35:00,8.0081723569e+08,8.0081723569e+08,4.0957740844e+09,4.0957740844e+09
2020-03-26 09:40:00,8.3597127351e+08,8.3597127351e+08,4.1957068169e+09,4.1957068169e+09
2020-03-26 09:45:00,1.0788972617e+09,1.0788972617e+09,4.1124237746e+09,4.1124237746e+09
2020-03-26 09:50:00,8.5377800034e+08,8.5377800034e+08,4.2622053768e+09,4.2622053768e+09
2020-03-26 09:55:00,9.0150449933e+08,9.0150449933e+08,4.1962411670e+09,4.1962411670e+09
2020-03-26 10:00:00,1.0518353710e+09,1.0518353710e+09,4.2158998038e+09,4.2158998038e+09
2020-03-26 10:05:00,9.2586319079e+08,9.2586319079e+08,4.2711879271e+09,4.2711879271e+09
2020-03-26 10:10:00,8.8417500503e+08,8.8417500503e+08,4.3222571501e+09,4.3222571501e+09
2020-03-26 10:15:00,1.0639825008e+09,1.0639825008e+09,4.1796080790e+09,4.1796080790e+09
2020-03-26 10:20:00,1.1709736195e+09,1.1709736195e+09,4.3450918437e+09,4.3450918437e+09
2020-03-26 10:25:00,1.0223340938e+09,1.0223340938e+09,4.4725682827e+09,4.4725682827e+09
2020-03-26 10:30:00,1.1844222300e+09,1.1844222300e+09,4.3256364975e+09,4.3256364975e+09
2020-03-26 10:35:00,1.0487500261e+09,1.0487500261e+09,4.2861963051e+09,4.2861963051e+09
2020-03-26 10:40:00,1.0414306450e+09,1.0414306450e+09,4.4650734732e+09,4.4650734732e+09
2020-03-26 10:45:00,1.0545472041e+09,1.0545472041e+09,4.3538306425e+09,4.3538306425e+09
2020-03-26 10:50:00,9.8592254000e+08,9.8592254000e+08,4.3476458201e+09,4.3476458201e+09
2020-03-26 10:55:00,9.2558164649e+08,9.2558164649e+08,4.5899287459e+09,4.5899287459e+09
2020-03-26 11:00:00,9.6520779097e+08,9.6520779097e+08,4.5099449265e+09,4.5099449265e+09
2020-03-26 11:05:00,1.0535691306e+09,1.0535691306e+09,4.7942690561e+09,4.7942690561e+09
2020-03-26 11:10:00,9.4621790984e+08,9.4621790984e+08,4.6507625009e+09,4.6507625009e+09
2020-03-26 11:15:00,9.0574083203e+08,9.0574083203e+08,4.6219749174e+09,4.6219749174e+09
2020-03-26 11:20:00,8.8925860167e+08,8.8925860167e+08,4.6988051726e+09,4.6988051726e+09
2020-03-26 11:25:00,1.0016327067e+09,1.0016327067e+09,4.6737834103e+09,4.6737834103e+09
2020-03-26 11:30:00,9.7947586205e+08,9.7947586205e+08,4.7642556240e+09,4.7642556240e+09
2020-03-26 11:35:00,8.0599411463e+08,8.0599411463e+08,4.1860536461e+09,4.1860536461e+09
2020-03-26 11:40:00,8.8796652257e+08,8.8796652257e+08,4.6546797819e+09,4.6546797819e+09
2020-03-26 11:45:00,8.1547603756e+08,8.1547603756e+08,4.3662632996e+09,4.3662632996e+09
2020-03-26 11:50:00,1.1328060464e+09,1.1328060464e+09,1.5738784247e+09,1.5738784247e+09
2020-03-26 11:55:00,1.0769853280e+09,1.0769853280e+09,1.4478901595e+09,1.4478901595e+09
2020-03-26 12:00:00,1.1176794044e+09,1.1176794044e+09,1.3682628530e+09,1.3682628530e+09
2020-03-26 12:05:00,1.2208324609e+09,1.2208324609e+09,1.4057609769e+09,1.4057609769e+09
2020-03-26 12:10:00,9.4223586768e+08,9.4223586768e+08,1.4063479784e+09,1.4063479784e+09
2020-03-26 12:15:00,8.7065068347e+08,8.7065068347e+08,1.4760080431e+09,1.4760080431e+09
2020-03-26 12:20:00,9.3517549596e+08,9.3517549596e+08,3.6955303258e+09,3.6955303258e+09
2020-03-26 12:25:00,7.3012247536e+08,7.3012247536e+08,4.1258241491e+09,4.1258241491e+09
2020-03-26 12:30:00,7.1028519520e+08,7.1028519520e+08,4.1538957560e+09,4.1538957560e+09
2020-03-26 12:35:00,9.5038150019e+08,9.5038150019e+08,4.1483700964e+09,4.1483700964e+09
2020-03-26 12:40:00,8.0989971242e+08,8.0989971242e+08,4.0707754762e+09,4.0707754762e+09
2020-03-26 12:45:00,7.2985745455e+08,7.2985745455e+08,4.0320527190e+09,4.0320527190e+09
2020-03-26 12:50:00,6.7251006573e+08,6.7251006573e+08,4.0336003361e+09,4.0336003361e+09
2020-03-26 12:55:00,9.9358499863e+08,9.9358499863e+08,4.0292477667e+09,4.0292477667e+09
2020-03-26 13:00:00,6.7691518723e+08,6.7691518723e+08,4.0199956305e+09,4.0199956305e+09
2020-03-26 13:05:00,8.7574669176e+08,8.7574669176e+08,4.1967497300e+09,4.1967497300e+09
2020-03-26 13:10:00,7.2904615061e+08,7.2904615061e+08,4.0052969640e+09,4.0052969640e+09
2020-03-26 13:15:00,6.7387361661e+08,6.7387361661e+08,3.9992083459e+09,3.9992083459e+09
2020-03-26 13:20:00,6.8316069110e+08,6.8316069110e+08,3.0794259096e+09,3.0794259096e+09
2020-03-26 13:25:00,7.7921357078e+08,7.7921357078e+08,3.4393556108e+09,3.4393556108e+09
2020-03-26 13:30:00,7.1833504542e+08,7.1833504542e+08,3.8227621112e+09,3.8227621112e+09
2020-03-26 13:35:00,6.6894424180e+08,6.6894424180e+08,3.9875711572e+09,3.9875711572e+09
2020-03-26 13:40:00,7.6098987565e+08,7.6098987565e+08,4.1251398137e+09,4.1251398137e+09
2020-03-26 13:45:00,7.9547763427e+08,7.9547763427e+08,4.1674756611e+09,4.1674756611e+09
2020-03-26 13:50:00,7.7119767593e+08,7.7119767593e+08,4.1165496015e+09,4.1165496015e+09
2020-03-26 13:55:00,9.3213423945e+08,9.3213423945e+08,3.7996791038e+09,3.7996791038e+09
2020-03-26 14:00:00,8.5717234143e+08,8.5717234143e+08,3.8632009013e+09,3.8632009013e+09
2020-03-26 14:05:00,7.3163620580e+08,7.3163620580e+08,3.8928469078e+09,3.8928469078e+09
2020-03-26 14:10:00,7.6392575344e+08,7.6392575344e+08,3.8805343635e+09,3.8805343635e+09
2020-03-26 14:15:00,1.0902893713e+09,1.0902893713e+09,3.8973512173e+09,3.8973512173e+09
2020-03-26 14:20:00,9.4036385862e+08,9.4036385862e+08,4.0144682589e+09,4.0144682589e+09
2020-03-26 14:25:00,1.1240103278e+09,1.1240103278e+09,3.7609021207e+09,3.7609021207e+09
2020-03-26 14:30:00,8.7752429930e+08,8.7752429930e+08,1.2699053645e+09,1.2699053645e+09
2020-03-26 14:35:00,9.0500906774e+08,9.0500906774e+08,1.2954331536e+09,1.2954331536e+09
2020-03-26 14:40:00,1.1861460939e+09,1.1861460939e+09,1.2345950383e+09,1.2345950383e+09
2020-03-26 14:45:00,1.2038207247e+09,1.2038207247e+09,1.1690548248e+09,1.1690548248e+09
2020-03-26 14:50:00,8.5861989786e+08,8.5861989786e+08,4.0859045629e+09,4.0859045629e+09
2020-03-26 14:55:00,1.0595934570e+09,1.0595934570e+09,4.1540847683e+09,4.1540847683e+09
2020-03-26 15:00:00,9.9940866611e+08,9.9940866611e+08,3.6693122001e+09,3.6693122001e+09
2020-03-26 15:05:00,1.0766794940e+09,1.0766794940e+09,4.2455305996e+09,4.2455305996e+09
2020-03-26 15:10:00,7.9626752843e+08,7.9626752843e+08,2.2809603303e+09,2.2809603303e+09
2020-03-26 15:15:00,7.0755900573e+08,7.0755900573e+08,1.1089393750e+09,1.1089393750e+09
2020-03-26 15:20:00,7.2443961286e+08,7.2443961286e+08,1.2774491161e+09,1.2774491161e+09
2020-03-26 15:25:00,7.3382292412e+08,7.3382292412e+08,1.1921208441e+09,1.1921208441e+09
2020-03-26 15:30:00,7.0923467973e+08,7.0923467973e+08,1.2525121095e+09,1.2525121095e+09
2020-03-26 15:35:00,8.5735515109e+08,8.5735515109e+08,1.3313116519e+09,1.3313116519e+09
2020-03-26 15:40:00,7.8343947706e+08,7.8343947706e+08,1.0856433091e+09,1.0856433091e+09
2020-03-26 15:45:00,9.7357623949e+08,9.7357623949e+08,1.0168491306e+09,1.0168491306e+09
2020-03-26 15:50:00,9.0898685826e+08,9.0898685826e+08,1.0479956990e+09,1.0479956990e+09
2020-03-26 15:55:00,1.0536730453e+09,1.0536730453e+09,9.8880281608e+08,9.8880281608e+08
2020-03-26 16:00:00,9.9644908827e+08,9.9644908827e+08,1.0161112870e+09,1.0161112870e+09
2020-03-26 16:05:00,1.0096415796e+09,1.0096415796e+09,9.5859008252e+08,9.5859008252e+08
2020-03-26 16:10:00,1.0028276499e+09,1.0028276499e+09,1.1040350565e+09,1.1040350565e+09
2020-03-26 16:15:00,1.1199178438e+09,1.1199178438e+09,1.0837602015e+09,1.0837602015e+09
2020-03-26 16:20:00,1.0057162978e+09,1.0057162978e+09,9.4715651987e+08,9.4715651987e+08
2020-03-26 16:25:00,9.4297752538e+08,9.4297752538e+08,1.0115314236e+09,1.0115314236e+09
2020-03-26 16:30:00,8.5879444161e+08,8.5879444161e+08,9.8726619987e+08,9.8726619987e+08
2020-03-26 16:35:00,6.5289099174e+08,6.5289099174e+08,1.0029546660e+09,1.0029546660e+09
2020-03-26 16:40:00,9.1419596769e+08,9.1419596769e+08,1.0182521842e+09,1.0182521842e+09
2020-03-26 16:45:00,9.0578853380e+08,9.0578853380e+08,9.2766402684e+08,9.2766402684e+08
2020-03-26 16:50:00,9.5711225183e+08,9.5711225183e+08,9.4550143126e+08,9.4550143126e+08
2020-03-26 16:55:00,1.1243689049e+09,1.1243689049e+09,1.1260753302e+09,1.1260753302e+09
2020-03-26 17:00:00,8.3013515919e+08,8.3013515919e+08,1.2591500509e+09,1.2591500509e+09
2020-03-26 17:05:00,1.2316661401e+09,1.2316661401e+09,4.0094664555e+09,4.0094664555e+09
2020-03-26 17:10:00,1.3625525531e+09,1.3625525531e+09,4.1544610735e+09,4.1544610735e+09
2020-03-26 17:15:00,1.2216323938e+09,1.2216323938e+09,4.0213960098e+09,4.0213960098e+09
2020-03-26 17:20:00,9.6500362345e+08,9.6500362345e+08,3.9790692098e+09,3.9790692098e+09
2020-03-26 17:25:00,8.5648947460e+08,8.5648947460e+08,3.9145230862e+09,3.9145230862e+09
2020-03-26 17:30:00,8.2179799275e+08,8.2179799275e+08,4.0123367520e+09,4.0123367520e+09
2020-03-26 17:35:00,6.5548479977e+08,6.5548479977e+08,3.9812232563e+09,3.9812232563e+09
2020-03-26 17:40:00,9.8796882056e+08,9.8796882056e+08,4.1325935386e+09,4.1325935386e+09
2020-03-26 17:45:00,8.5407695157e+08,8.5407695157e+08,4.0078320245e+09,4.0078320245e+09
2020-03-26 17:50:00,7.8144550335e+08,7.8144550335e+08,3.9849287765e+09,3.9849287765e+09
2020-03-26 17:55:00,9.1013388673e+08,9.1013388673e+08,4.0196802076e+09,4.0196802076e+09
2020-03-26 18:00:00,8.9568647949e+08,8.9568647949e+08,3.8695712475e+09,3.8695712475e+09
2020-03-26 18:05:00,1.0338092228e+09,1.0338092228e+09,4.0031345017e+09,4.0031345017e+09
2020-03-26 18:10:00,8.2839954142e+08,8.2839954142e+08,3.9005112718e+09,3.9005112718e+09
2020-03-26 18:15:00,8.1342960683e+08,8.1342960683e+08,3.9625475039e+09,3.9625475039e+09
2020-03-26 18:20:00,8.8621717641e+08,8.8621717641e+08,4.2381388884e+09,4.2381388884e+09
2020-03-26 18:25:00,7.4620505400e+08,7.4620505400e+08,4.2610824148e+09,4.2610824148e+09
2020-03-26 18:30:00,6.7796437388e+08,6.7796437388e+08,4.0623622948e+09,4.0623622948e+09
2020-03-26 18:35:00,7.0870482704e+08,7.0870482704e+08,1.5105482884e+09,1.5105482884e+09
2020-03-26 18:40:00,5.9054865641e+08,5.9054865641e+08,3.4461335831e+09,3.4461335831e+09
2020-03-26 18:45:00,7.3600087622e+08,7.3600087622e+08,3.9754962561e+09,3.9754962561e+09
2020-03-26 18:50:00,7.8419779257e+08,7.8419779257e+08,3.9086821588e+09,3.9086821588e+09
2020-03-26 18:55:00,8.3521133541e+08,8.3521133541e+08,3.5151854528e+09,3.5151854528e+09
2020-03-26 19:00:00,9.8638632169e+08,9.8638632169e+08,3.7860628047e+09,3.7860628047e+09
2020-03-26 19:05:00,8.0746557165e+08,8.0746557165e+08,3.8322217317e+09,3.8322217317e+09
2020-03-26 19:10:00,7.6640922893e+08,7.6640922893e+08,3.7106497131e+09,3.7106497131e+09
2020-03-26 19:15:00,7.6844682485e+08,7.6844682485e+08,3.7885180061e+09,3.7885180061e+09
2020-03-26 19:20:00,8.9343571865e+08,8.9343571865e+08,3.7809497817e+09,3.7809497817e+09
2020-03-26 19:25:00,8.0378453580e+08,8.0378453580e+08,3.7081899763e+09,3.7081899763e+09
2020-03-26 19:30:00,6.9743102655e+08,6.9743102655e+08,3.6995085316e+09,3.6995085316e+09
2020-03-26 19:35:00,7.2807031273e+08,7.2807031273e+08,3.9434697081e+09,3.9434697081e+09
2020-03-26 19:40:00,7.6691065008e+08,7.6691065008e+08,3.8525172478e+09,3.8525172478e+09
2020-03-26 19:45:00,7.5563285559e+08,7.5563285559e+08,3.8584408341e+09,3.8584408341e+09
2020-03-26 19:50:00,6.9994839379e+08,6.9994839379e+08,3.8033055961e+09,3.8033055961e+09
2020-03-26 19:55:00,8.2016375208e+08,8.2016375208e+08,3.8726947065e+09,3.8726947065e+09
2020-03-26 20:00:00,7.7419050109e+08,7.7419050109e+08,3.7382894978e+09,3.7382894978e+09
2020-03-26 20:05:00,9.4096561300e+08,9.4096561300e+08,3.6819823045e+09,3.6819823045e+09
2020-03-26 20:10:00,9.6553367617e+08,9.6553367617e+08,3.7139222866e+09,3.7139222866e+09
2020-03-26 20:15:00,9.9667060730e+08,9.9667060730e+08,3.6944862320e+09,3.6944862320e+09
2020-03-26 20:20:00,9.7343478079e+08,9.7343478079e+08,3.6836849946e+09,3.6836849946e+09
2020-03-26 20:25:00,9.6062026080e+08,9.6062026080e+08,3.7409806175e+09,3.7409806175e+09
2020-03-26 20:30:00,8.5204934345e+08,8.5204934345e+08,3.7205400125e+09,3.7205400125e+09
2020-03-26 20:35:00,8.4194779284e+08,8.4194779284e+08,3.6996988637e+09,3.6996988637e+09
2020-03-26 20:40:00,8.8211879489e+08,8.8211879489e+08,3.6634509096e+09,3.6634509096e+09
2020-03-26 20:45:00,9.4409749675e+08,9.4409749675e+08,3.7317235559e+09,3.7317235559e+09
2020-03-26 20:50:00,1.1284483905e+09,1.1284483905e+09,3.7537104255e+09,3.7537104255e+09
2020-03-26 20:55:00,9.4417090192e+08,9.4417090192e+08,3.7223956559e+09,3.7223956559e+09
2020-03-26 21:00:00,9.6885209746e+08,9.6885209746e+08,3.6512336429e+09,3.6512336429e+09
2020-03-26 21:05:00,9.6402464993e+08,9.6402464993e+08,3.7222684877e+09,3.7222684877e+09
2020-03-26 21:10:00,8.5983194105e+08,8.5983194105e+08,3.6511374345e+09,3.6511374345e+09
2020-03-26 21:15:00,8.9213940878e+08,8.9213940878e+08,3.7637129446e+09,3.7637129446e+09
2020-03-26 21:20:00,9.2094577632e+08,9.2094577632e+08,3.6662454349e+09,3.6662454349e+09
2020-03-26 21:25:00,9.9062328798e+08,9.9062328798e+08,3.7680840747e+09,3.7680840747e+09
2020-03-26 21:30:00,9.9837969675e+08,9.9837969675e+08,3.6674324424e+09,3.6674324424e+09
2020-03-26 21:35:00,1.0113728587e+09,1.0113728587e+09,3.7014191508e+09,3.7014191508e+09
2020-03-26 21:40:00,9.1263832933e+08,9.1263832933e+08,3.7835239192e+09,3.7835239192e+09
2020-03-26 21:45:00,8.4776690044e+08,8.4776690044e+08,3.7345493802e+09,3.7345493802e+09
2020-03-26 21:50:00,7.9405891323e+08,7.9405891323e+08,3.5662797684e+09,3.5662797684e+09
2020-03-26 21:55:00,8.9387404349e+08,8.9387404349e+08,3.6783293497e+09,3.6783293497e+09
2020-03-26 22:00:00,9.9692540327e+08,9.9692540327e+08,3.5977565199e+09,3.5977565199e+09
2020-03-26 22:05:00,9.7084680044e+08,9.7084680044e+08,3.6303115941e+09,3.6303115941e+09
2020-03-26 22:10:00,9.6156527482e+08,9.6156527482e+08,3.5810008457e+09,3.5810008457e+09
2020-03-26 22:15:00,8.7241073689e+08,8.7241073689e+08,3.6111444187e+09,3.6111444187e+09
2020-03-26 22:20:00,9.8529229145e+08,9.8529229145e+08,3.7075325609e+09,3.7075325609e+09
2020-03-26 22:25:00,9.0649266819e+08,9.0649266819e+08,3.7146754010e+09,3.7146754010e+09
2020-03-26 22:30:00,8.8851551900e+08,8.8851551900e+08,3.6279278289e+09,3.6279278289e+09
2020-03-26 22:35:00,9.6544227351e+08,9.6544227351e+08,3.6714674500e+09,3.6714674500e+09
2020-03-26 22:40:00,8.4672310708e+08,8.4672310708e+08,3.5465469598e+09,3.5465469598e+09
2020-03-26 22:45:00,8.2430383421e+08,8.2430383421e+08,3.5766884271e+09,3.5766884271e+09
2020-03-26 22:50:00,8.5762084943e+08,8.5762084943e+08,3.5546170698e+09,3.5546170698e+09
2020-03-26 22:55:00,6.7882552842e+08,6.7882552842e+08,3.4856920942e+09,3.4856920942e+09
2020-03-26 23:00:00,8.1571133159e+08,8.1571133159e+08,3.5062213440e+09,3.5062213440e+09
2020-03-26 23:05:00,9.7701560109e+08,9.7701560109e+08,3.6148875866e+09,3.6148875866e+09
2020-03-26 23:10:00,8.3027476864e+08,8.3027476864e+08,3.5013798890e+09,3.5013798890e+09
2020-03-26 23:15:00,8.2344127727e+08,8.2344127727e+08,3.5574270375e+09,3.5574270375e+09
2020-03-26 23:20:00,1.0092710756e+09,1.0092710756e+09,3.5138265185e+09,3.5138265185e+09
2020-03-26 23:25:00,8.1098511292e+08,8.1098511292e+08,3.4963134509e+09,3.4963134509e+09
2020-03-26 23:30:00,8.7385488495e+08,8.7385488495e+08,3.5052234126e+09,3.5052234126e+09
2020-03-26 23:35:00,9.3605602468e+08,9.3605602468e+08,3.5038918965e+09,3.5038918965e+09
2020-03-26 23:40:00,1.0060063561e+09,1.0060063561e+09,3.4694973865e+09,3.4694973865e+09
2020-03-26 23:45:00,1.0997907396e+09,1.0997907396e+09,3.4887112802e+09,3.4887112802e+09
2020-03-26 23:50:00,1.2804826144e+09,1.2804826144e+09,3.6336786161e+09,3.6336786161e+09
2020-03-26 23:55:00,1.3747933004e+09,1.3747933004e+09,3.6616597410e+09,3.6616597410e+09
2020-03-27 00:00:00,1.3571844629e+09,1.3571844629e+09,3.4983915371e+09,3.4983915371e+09
2020-03-27 00:05:00,1.7464567974e+09,1.7464567974e+09,3.5100890182e+09,3.5100890182e+09
2020-03-27 00:10:00,1.5161256979e+09,1.5161256979e+09,3.4577539032e+09,3.4577539032e+09
2020-03-27 00:15:00,1.4190844091e+09,1.4190844091e+09,3.4578249971e+09,3.4578249971e+09
2020-03-27 00:20:00,1.4969536065e+09,1.4969536065e+09,3.3714282876e+09,3.3714282876e+09
2020-03-27 00:25:00,1.2512662360e+09,1.2512662360e+09,3.5457608489e+09,3.5457608489e+09
2020-03-27 00:30:00,1.2045554270e+09,1.2045554270e+09,3.4888353024e+09,3.4888353024e+09
2020-03-27 00:35:00,9.7189638634e+08,9.7189638634e+08,3.4952832352e+09,3.4952832352e+09
2020-03-27 00:40:00,8.6798039839e+08,8.6798039839e+08,3.5244862406e+09,3.5244862406e+09
2020-03-27 00:45:00,8.0003954742e+08,8.0003954742e+08,3.5074653609e+09,3.5074653609e+09
2020-03-27 00:50:00,8.4887767835e+08,8.4887767835e+08,3.5054563080e+09,3.5054563080e+09
2020-03-27 00:55:00,8.6465369559e+08,8.6465369559e+08,3.5464909723e+09,3.5464909723e+09
2020-03-27 01:00:00,7.7165917622e+08,7.7165917622e+08,3.5457082909e+09,3.5457082909e+09
2020-03-27 01:05:00,7.1887581977e+08,7.1887581977e+08,3.5296327954e+09,3.5296327954e+09
2020-03-27 01:10:00,7.3792215919e+08,7.3792215919e+08,3.6188918964e+09,3.6188918964e+09
2020-03-27 01:15:00,8.1944288703e+08,8.1944288703e+08,3.5935757918e+09,3.5935757918e+09
2020-03-27 01:20:00,7.6512264271e+08,7.6512264271e+08,3.5792629812e+09,3.5792629812e+09
2020-03-27 01:25:00,7.3498169309e+08,7.3498169309e+08,3.6895973073e+09,3.6895973073e+09
2020-03-27 01:30:00,7.2610905125e+08,7.2610905125e+08,3.6844223260e+09,3.6844223260e+09
2020-03-27 01:35:00,7.4960242895e+08,7.4960242895e+08,3.6001929089e+09,3.6001929089e+09
2020-03-27 01:40:00,1.2260001247e+09,1.2260001247e+09,3.6365550134e+09,3.6365550134e+09
2020-03-27 01:45:00,1.4612833840e+09,1.4612833840e+09,3.5568915741e+09,3.5568915741e+09
2020-03-27 01:50:00,1.3885466433e+09,1.3885466433e+09,3.6363301000e+09,3.6363301000e+09
2020-03-27 01:55:00,1.0918237918e+09,1.0918237918e+09,3.5921176395e+09,3.5921176395e+09
2020-03-27 02:00:00,6.2169014891e+08,6.2169014891e+08,3.5756114099e+09,3.5756114099e+09
2020-03-27 02:05:00,5.5162788581e+08,5.5162788581e+08,3.5035017014e+09,3.5035017014e+09
2020-03-27 02:10:00,1.1812487129e+09,1.1812487129e+09,3.4636326845e+09,3.4636326845e+09
2020-03-27 02:15:00,1.4435894693e+09,1.4435894693e+09,3.5030944686e+09,3.5030944686e+09
2020-03-27 02:20:00,1.7375727135e+09,1.7375727135e+09,3.6470928108e+09,3.6470928108e+09
2020-03-27 02:25:00,1.6773280750e+09,1.6773280750e+09,3.4327453811e+09,3.4327453811e+09
2020-03-27 02:30:00,1.4366158755e+09,1.4366158755e+09,3.5573763932e+09,3.5573763932e+09
2020-03-27 02:35:00,8.6389819493e+08,8.6389819493e+08,3.5672971717e+09,3.5672971717e+09
2020-03-27 02:40:00,5.4308574817e+08,5.4308574817e+08,3.5408946778e+09,3.5408946778e+09
2020-03-27 02:45:00,5.3942924341e+08,5.3942924341e+08,3.5373892539e+09,3.5373892539e+09
2020-03-27 02:50:00,5.0229238899e+08,5.0229238899e+08,3.4875390792e+09,3.4875390792e+09
2020-03-27 02:55:00,4.5560057044e+08,4.5560057044e+08,3.4931887097e+09,3.4931887097e+09
2020-03-27 03:00:00,4.8977157391e+08,4.8977157391e+08,3.5195721107e+09,3.5195721107e+09
2020-03-27 03:05:00,5.8177290858e+08,5.8177290858e+08,3.5066063854e+09,3.5066063854e+09
2020-03-27 03:10:00,4.6861830777e+08,4.6861830777e+08,3.5325130222e+09,3.5325130222e+09
