DATE,LNLV,LNLV_peak,LVLN,LNLV_peak
2020-03-15 19:45:00,3.6800033732e+05,3.6800033732e+05,4.7379843495e+06,4.7379843495e+06
2020-03-15 19:50:00,3.5074081600e+05,3.5074081600e+05,4.4827555902e+06,4.4827555902e+06
2020-03-15 19:55:00,5.9517418721e+05,5.9517418721e+05,4.7902895763e+06,4.7902895763e+06
2020-03-15 20:00:00,3.4736350603e+05,3.4736350603e+05,3.7517176185e+06,3.7517176185e+06
2020-03-15 20:05:00,3.7865628950e+05,3.7865628950e+05,7.2276490033e+06,7.2276490033e+06
2020-03-15 20:10:00,4.1709731737e+05,4.1709731737e+05,4.3944455525e+06,4.3944455525e+06
2020-03-15 20:15:00,3.4846775003e+05,3.4846775003e+05,4.6701240387e+06,4.6701240387e+06
2020-03-15 20:20:00,4.0340528800e+05,4.0340528800e+05,5.9324501687e+06,5.9324501687e+06
2020-03-15 20:25:00,3.9366254951e+05,3.9366254951e+05,8.0843556011e+06,8.0843556011e+06
2020-03-15 20:30:00,3.6385935253e+05,3.6385935253e+05,7.2806735068e+06,7.2806735068e+06
2020-03-15 20:35:00,3.4776428124e+05,3.4776428124e+05,6.7062198521e+06,6.7062198521e+06
2020-03-15 20:40:00,3.4896940924e+05,3.4896940924e+05,5.9196624542e+06,5.9196624542e+06
2020-03-15 20:45:00,5.8412291431e+05,5.8412291431e+05,1.2348396535e+06,1.2348396535e+06
2020-03-15 20:50:00,3.0847561351e+05,3.0847561351e+05,5.0924156391e+05,5.0924156391e+05
2020-03-15 20:55:00,3.5743683413e+05,3.5743683413e+05,1.9249220005e+06,1.9249220005e+06
2020-03-15 21:00:00,3.0636023464e+05,3.0636023464e+05,3.3928336138e+05,3.3928336138e+05
2020-03-15 21:05:00,3.2873420688e+05,3.2873420688e+05,3.3150542241e+06,3.3150542241e+06
2020-03-15 21:10:00,3.0072498640e+05,3.0072498640e+05,3.3927957280e+05,3.3927957280e+05
2020-03-15 21:15:00,2.9943840663e+05,2.9943840663e+05,3.1712230045e+05,3.1712230045e+05
2020-03-15 21:20:00,3.1901016794e+05,3.1901016794e+05,6.0288133627e+05,6.0288133627e+05
2020-03-15 21:25:00,3.3522981767e+05,3.3522981767e+05,1.5896341157e+06,1.5896341157e+06
2020-03-15 21:30:00,2.9964021382e+05,2.9964021382e+05,3.1676758316e+05,3.1676758316e+05
2020-03-15 21:35:00,4.5677714843e+05,4.5677714843e+05,3.0753148124e+05,3.0753148124e+05
2020-03-15 21:40:00,4.5505472320e+05,4.5505472320e+05,3.0866793618e+05,3.0866793618e+05
2020-03-15 21:45:00,3.3251667255e+05,3.3251667255e+05,3.1087447448e+05,3.1087447448e+05
2020-03-15 21:50:00,3.3449511146e+05,3.3449511146e+05,1.2055381224e+06,1.2055381224e+06
2020-03-15 21:55:00,3.7579584124e+06,3.7579584124e+06,1.2824244127e+06,1.2824244127e+06
2020-03-15 22:00:00,7.6579458967e+06,7.6579458967e+06,4.1887090951e+05,4.1887090951e+05
2020-03-15 22:05:00,6.9491964069e+06,6.9491964069e+06,3.3002375296e+06,3.3002375296e+06
2020-03-15 22:10:00,7.7062715426e+06,7.7062715426e+06,1.3677741860e+06,1.3677741860e+06
2020-03-15 22:15:00,8.6334517173e+06,8.6334517173e+06,3.3289915324e+05,3.3289915324e+05
2020-03-15 22:20:00,8.5793184432e+06,8.5793184432e+06,6.7542750151e+05,6.7542750151e+05
2020-03-15 22:25:00,7.0979808791e+06,7.0979808791e+06,3.1416664912e+06,3.1416664912e+06
2020-03-15 22:30:00,7.3879580020e+06,7.3879580020e+06,3.1771070781e+06,3.1771070781e+06
2020-03-15 22:35:00,8.2677220517e+06,8.2677220517e+06,3.7227403744e+06,3.7227403744e+06
2020-03-15 22:40:00,7.4688824021e+06,7.4688824021e+06,2.8765264658e+06,2.8765264658e+06
2020-03-15 22:45:00,5.0630470204e+06,5.0630470204e+06,3.1830311980e+06,3.1830311980e+06
2020-03-15 22:50:00,3.6260237724e+05,3.6260237724e+05,3.5661800583e+06,3.5661800583e+06
2020-03-15 22:55:00,3.6335410276e+05,3.6335410276e+05,4.5680553314e+06,4.5680553314e+06
2020-03-15 23:00:00,3.3633567129e+05,3.3633567129e+05,3.2188817927e+06,3.2188817927e+06
2020-03-15 23:05:00,3.6242087345e+05,3.6242087345e+05,6.0621591105e+06,6.0621591105e+06
2020-03-15 23:10:00,3.3782986368e+05,3.3782986368e+05,3.3135870984e+06,3.3135870984e+06
2020-03-15 23:15:00,3.2983242482e+05,3.2983242482e+05,3.1345586618e+06,3.1345586618e+06
2020-03-15 23:20:00,3.4741778098e+05,3.4741778098e+05,4.4825973004e+06,4.4825973004e+06
2020-03-15 23:25:00,3.7360323982e+05,3.7360323982e+05,6.9287085305e+06,6.9287085305e+06
2020-03-15 23:30:00,3.4839293084e+05,3.4839293084e+05,4.6737184672e+06,4.6737184672e+06
2020-03-15 23:35:00,3.5088832231e+05,3.5088832231e+05,4.5914477376e+06,4.5914477376e+06
2020-03-15 23:40:00,3.4092037902e+05,3.4092037902e+05,4.2886662713e+06,4.2886662713e+06
2020-03-15 23:45:00,3.5382029134e+05,3.5382029134e+05,4.8754695100e+06,4.8754695100e+06
2020-03-15 23:50:00,3.4739436910e+05,3.4739436910e+05,4.6929755913e+06,4.6929755913e+06
2020-03-15 23:55:00,3.7722846650e+05,3.7722846650e+05,6.2043519679e+06,6.2043519679e+06
2020-03-16 00:00:00,3.2786900483e+05,3.2786900483e+05,2.4691948646e+06,2.4691948646e+06
2020-03-16 22:05:00,4.7579479947e+05,4.7579479947e+05,3.2888254597e+06,3.2888254597e+06
2020-03-16 22:10:00,3.1180504711e+05,3.1180504711e+05,3.4223245547e+05,3.4223245547e+05
2020-03-16 22:15:00,4.3448200267e+05,4.3448200267e+05,5.8724637191e+05,5.8724637191e+05
2020-03-16 22:20:00,3.6141592480e+05,3.6141592480e+05,7.0035862791e+05,7.0035862791e+05
2020-03-16 22:25:00,3.4053621707e+05,3.4053621707e+05,1.4510715796e+06,1.4510715796e+06
2020-03-16 22:30:00,3.2169677440e+05,3.2169677440e+05,3.5265257369e+05,3.5265257369e+05
2020-03-16 22:35:00,3.0924959868e+05,3.0924959868e+05,5.2171119396e+05,5.2171119396e+05
2020-03-16 22:40:00,3.1708707922e+05,3.1708707922e+05,3.3224239334e+05,3.3224239334e+05
2020-03-16 22:45:00,3.1580862468e+05,3.1580862468e+05,3.2697035669e+05,3.2697035669e+05
2020-03-16 22:50:00,7.2948253561e+06,7.2948253561e+06,6.2329315431e+05,6.2329315431e+05
2020-03-16 22:55:00,2.6987003512e+07,2.6987003512e+07,1.5636493902e+06,1.5636493902e+06
2020-03-16 23:00:00,2.2481086232e+07,2.2481086232e+07,3.4796974191e+05,3.4796974191e+05
2020-03-16 23:05:00,1.9493173256e+07,1.9493173256e+07,3.2791305502e+06,3.2791305502e+06
2020-03-16 23:10:00,3.7762570648e+05,3.7762570648e+05,8.5100340229e+05,8.5100340229e+05
2020-03-16 23:15:00,3.1047947532e+05,3.1047947532e+05,3.3143347877e+05,3.3143347877e+05
2020-03-16 23:20:00,3.3399191573e+05,3.3399191573e+05,1.9271973029e+06,1.9271973029e+06
2020-03-16 23:25:00,4.7417733831e+05,4.7417733831e+05,1.7562210869e+07,1.7562210869e+07
2020-03-16 23:30:00,5.3231510756e+05,5.3231510756e+05,2.5546798197e+07,2.5546798197e+07
2020-03-16 23:35:00,5.9191834133e+05,5.9191834133e+05,3.2779422358e+07,3.2779422358e+07
2020-03-16 23:40:00,3.2536635360e+05,3.2536635360e+05,1.9170290734e+06,1.9170290734e+06
2020-03-16 23:45:00,3.3713968018e+05,3.3713968018e+05,3.1042583260e+06,3.1042583260e+06
2020-03-16 23:50:00,3.1177169262e+05,3.1177169262e+05,6.8902576853e+05,6.8902576853e+05
2020-03-16 23:55:00,3.1767181511e+05,3.1767181511e+05,1.4284909753e+06,1.4284909753e+06
2020-03-17 00:00:00,3.0643020053e+05,3.0643020053e+05,3.2015771893e+05,3.2015771893e+05
2020-03-17 00:05:00,3.2962616089e+05,3.2962616089e+05,3.5905408091e+06,3.5905408091e+06
2020-03-17 00:10:00,2.9844101120e+05,2.9844101120e+05,3.3558053547e+05,3.3558053547e+05
2020-03-17 00:15:00,2.9794442773e+05,2.9794442773e+05,4.7198053298e+05,4.7198053298e+05
2020-03-17 00:20:00,3.0183091662e+05,3.0183091662e+05,6.7739348409e+05,6.7739348409e+05
2020-03-17 00:25:00,3.1862387076e+05,3.1862387076e+05,1.6000141860e+06,1.6000141860e+06
2020-03-17 00:30:00,3.0221284302e+05,3.0221284302e+05,3.0865863164e+05,3.0865863164e+05
2020-03-17 00:35:00,3.0693569209e+05,3.0693569209e+05,4.2757794542e+05,4.2757794542e+05
2020-03-17 00:40:00,2.9787478916e+05,2.9787478916e+05,3.0382332996e+05,3.0382332996e+05
2020-03-17 00:45:00,3.0048866966e+05,3.0048866966e+05,3.0421152760e+05,3.0421152760e+05
2020-03-17 00:50:00,3.0006099868e+05,3.0006099868e+05,5.1360332181e+05,5.1360332181e+05
2020-03-17 00:55:00,3.2423211441e+05,3.2423211441e+05,1.5836221389e+06,1.5836221389e+06
2020-03-17 01:00:00,3.0556351102e+05,3.0556351102e+05,3.2338530673e+05,3.2338530673e+05
2020-03-17 01:05:00,3.1710052351e+05,3.1710052351e+05,3.2428917928e+06,3.2428917928e+06
2020-03-17 01:10:00,3.0094442116e+05,3.0094442116e+05,3.1630911693e+05,3.1630911693e+05
2020-03-17 01:15:00,2.8620556653e+05,2.8620556653e+05,2.9404204893e+05,2.9404204893e+05
2020-03-17 01:20:00,3.0966944814e+05,3.0966944814e+05,6.6162709086e+05,6.6162709086e+05
2020-03-17 01:25:00,3.1562559533e+05,3.1562559533e+05,1.4456614243e+06,1.4456614243e+06
2020-03-17 01:30:00,2.9974428922e+05,2.9974428922e+05,3.0817678622e+05,3.0817678622e+05
2020-03-17 01:35:00,3.0068294340e+05,3.0068294340e+05,3.1433391281e+05,3.1433391281e+05
2020-03-17 01:40:00,2.9532565298e+05,2.9532565298e+05,3.0435613404e+05,3.0435613404e+05
2020-03-17 01:45:00,2.9365189831e+05,2.9365189831e+05,2.9872509973e+05,2.9872509973e+05
2020-03-17 01:50:00,3.0704709581e+05,3.0704709581e+05,5.3333406217e+05,5.3333406217e+05
2020-03-17 01:55:00,3.2022328986e+05,3.2022328986e+05,1.7464721747e+06,1.7464721747e+06
2020-03-17 02:00:00,3.0571362073e+05,3.0571362073e+05,3.1900325662e+05,3.1900325662e+05
2020-03-17 02:05:00,3.1393398756e+05,3.1393398756e+05,3.2352343260e+06,3.2352343260e+06
2020-03-17 02:10:00,3.0289644544e+05,3.0289644544e+05,3.2819755401e+05,3.2819755401e+05
2020-03-17 02:15:00,2.9620920967e+05,2.9620920967e+05,3.0069492937e+05,3.0069492937e+05
2020-03-17 02:20:00,3.0075519383e+05,3.0075519383e+05,6.6989912209e+05,6.6989912209e+05
2020-03-17 02:25:00,3.2260397310e+05,3.2260397310e+05,1.7823239759e+06,1.7823239759e+06
2020-03-17 02:30:00,2.9052041600e+05,2.9052041600e+05,4.8427578418e+05,4.8427578418e+05
2020-03-17 02:35:00,3.2595955502e+05,3.2595955502e+05,3.1252815804e+05,3.1252815804e+05
2020-03-17 02:40:00,2.9990079040e+05,2.9990079040e+05,3.0237273582e+05,3.0237273582e+05
2020-03-17 02:45:00,2.9843495429e+05,2.9843495429e+05,3.0926745900e+05,3.0926745900e+05
2020-03-17 02:50:00,3.0570898539e+05,3.0570898539e+05,5.3552720864e+05,5.3552720864e+05
2020-03-17 02:55:00,3.2586631935e+05,3.2586631935e+05,1.7460301236e+06,1.7460301236e+06
2020-03-17 03:00:00,3.0762821689e+05,3.0762821689e+05,3.2356753938e+05,3.2356753938e+05
2020-03-17 03:05:00,3.1692247484e+05,3.1692247484e+05,3.4175068158e+06,3.4175068158e+06
2020-03-17 03:10:00,2.9997072764e+05,2.9997072764e+05,3.2771791111e+05,3.2771791111e+05
2020-03-17 03:15:00,3.0123210133e+05,3.0123210133e+05,4.8061278827e+05,4.8061278827e+05
2020-03-17 03:20:00,2.9193165440e+05,2.9193165440e+05,5.3605848178e+05,5.3605848178e+05
2020-03-17 03:25:00,3.2095010596e+05,3.2095010596e+05,1.5505241637e+06,1.5505241637e+06
2020-03-17 03:30:00,2.9673166311e+05,2.9673166311e+05,3.1397715804e+05,3.1397715804e+05
2020-03-17 03:35:00,2.9955187907e+05,2.9955187907e+05,3.0358718518e+05,3.0358718518e+05
2020-03-17 03:40:00,2.9849969231e+05,2.9849969231e+05,3.0425928765e+05,3.0425928765e+05
2020-03-17 03:45:00,2.9157310311e+05,2.9157310311e+05,3.0099742708e+05,3.0099742708e+05
2020-03-17 03:50:00,3.0606276213e+05,3.0606276213e+05,6.2740432267e+05,6.2740432267e+05
2020-03-17 03:55:00,3.2358953209e+05,3.2358953209e+05,1.4607546283e+06,1.4607546283e+06
2020-03-17 04:00:00,3.0562145618e+05,3.0562145618e+05,3.2315950453e+05,3.2315950453e+05
2020-03-17 04:05:00,3.4678041742e+05,3.4678041742e+05,3.2165145511e+06,3.2165145511e+06
2020-03-17 04:10:00,3.2345738646e+05,3.2345738646e+05,3.2448339317e+05,3.2448339317e+05
2020-03-17 04:15:00,2.8937239050e+05,2.8937239050e+05,2.9614101323e+05,2.9614101323e+05
2020-03-17 04:20:00,3.0435240811e+05,3.0435240811e+05,5.0935348623e+05,5.0935348623e+05
2020-03-17 04:25:00,3.1965141529e+05,3.1965141529e+05,1.5806062823e+06,1.5806062823e+06
2020-03-17 04:30:00,3.5208122151e+05,3.5208122151e+05,3.2747211111e+05,3.2747211111e+05
2020-03-17 04:35:00,2.9771535781e+05,2.9771535781e+05,3.0615011822e+05,3.0615011822e+05
2020-03-17 04:40:00,2.9622080986e+05,2.9622080986e+05,3.0019782458e+05,3.0019782458e+05
2020-03-17 04:45:00,2.9197527755e+05,2.9197527755e+05,2.9576083076e+05,2.9576083076e+05
2020-03-17 04:50:00,3.0007230615e+05,3.0007230615e+05,5.1490569912e+05,5.1490569912e+05
2020-03-17 04:55:00,3.2695429966e+05,3.2695429966e+05,1.5785991839e+06,1.5785991839e+06
2020-03-17 05:00:00,3.0790463447e+05,3.0790463447e+05,3.2262804601e+05,3.2262804601e+05
2020-03-17 05:05:00,3.1726799655e+05,3.1726799655e+05,3.2335547372e+06,3.2335547372e+06
2020-03-17 05:10:00,3.0232747546e+05,3.0232747546e+05,3.2809598213e+05,3.2809598213e+05
2020-03-17 05:15:00,3.3858666578e+05,3.3858666578e+05,4.4327649936e+06,4.4327649936e+06
2020-03-17 05:20:00,1.4685093375e+07,1.4685093375e+07,9.6157510274e+06,9.6157510274e+06
2020-03-17 05:25:00,1.5238618406e+07,1.5238618406e+07,8.3450957126e+06,8.3450957126e+06
2020-03-17 05:30:00,1.4776564231e+07,1.4776564231e+07,6.3929582954e+06,6.3929582954e+06
2020-03-17 05:35:00,1.1648041860e+07,1.1648041860e+07,4.7820199333e+06,4.7820199333e+06
2020-03-17 05:40:00,1.0610321495e+07,1.0610321495e+07,4.7366993920e+06,4.7366993920e+06
2020-03-17 05:45:00,1.0130242529e+07,1.0130242529e+07,4.8831015568e+06,4.8831015568e+06
2020-03-17 05:50:00,4.2410086684e+05,4.2410086684e+05,5.6244634748e+06,5.6244634748e+06
2020-03-17 05:55:00,3.7240261067e+05,3.7240261067e+05,7.2537557017e+06,7.2537557017e+06
2020-03-17 06:00:00,3.8795767484e+05,3.8795767484e+05,9.5480559760e+06,9.5480559760e+06
2020-03-17 06:05:00,4.1247032264e+05,4.1247032264e+05,1.3076632554e+07,1.3076632554e+07
2020-03-17 06:10:00,3.5412730171e+05,3.5412730171e+05,5.9027463761e+06,5.9027463761e+06
2020-03-17 06:15:00,2.9854417918e+05,2.9854417918e+05,3.2719102072e+05,3.2719102072e+05
2020-03-17 06:20:00,2.7379907875e+05,2.7379907875e+05,6.3323098273e+05,6.3323098273e+05
2020-03-17 06:25:00,3.2598687438e+05,3.2598687438e+05,1.4369918404e+06,1.4369918404e+06
2020-03-17 06:30:00,2.9750035978e+05,2.9750035978e+05,3.1232730327e+05,3.1232730327e+05
2020-03-17 06:35:00,3.6731940480e+05,3.6731940480e+05,3.1400537209e+05,3.1400537209e+05
2020-03-17 06:40:00,7.1974282898e+05,7.1974282898e+05,3.7167393902e+05,3.7167393902e+05
2020-03-17 06:45:00,3.0619981618e+05,3.0619981618e+05,3.0353086418e+05,3.0353086418e+05
2020-03-17 06:50:00,3.0960211218e+05,3.0960211218e+05,7.6213762880e+05,7.6213762880e+05
2020-03-17 06:55:00,3.1656665707e+05,3.1656665707e+05,1.3343452382e+06,1.3343452382e+06
2020-03-17 07:00:00,3.0307103267e+05,3.0307103267e+05,3.1061445114e+05,3.1061445114e+05
2020-03-17 07:05:00,3.4102635260e+05,3.4102635260e+05,3.2411251682e+06,3.2411251682e+06
2020-03-17 07:10:00,3.0208958859e+05,3.0208958859e+05,3.2318622649e+05,3.2318622649e+05
2020-03-17 07:15:00,3.0358184933e+05,3.0358184933e+05,3.0358716471e+05,3.0358716471e+05
2020-03-17 07:20:00,4.2239751180e+05,4.2239751180e+05,1.8566568938e+06,1.8566568938e+06
2020-03-17 07:25:00,3.3332392763e+05,3.3332392763e+05,1.3491011552e+06,1.3491011552e+06
2020-03-17 07:30:00,3.7832718679e+05,3.7832718679e+05,3.1552169019e+05,3.1552169019e+05
2020-03-17 07:35:00,3.1403907414e+05,3.1403907414e+05,3.1117085092e+05,3.1117085092e+05
2020-03-17 07:40:00,3.0725102809e+05,3.0725102809e+05,3.1011756160e+05,3.1011756160e+05
2020-03-17 07:45:00,3.0105079758e+05,3.0105079758e+05,3.1190663459e+05,3.1190663459e+05
2020-03-17 07:50:00,3.0259080429e+05,3.0259080429e+05,5.4256908569e+05,5.4256908569e+05
2020-03-17 07:55:00,3.2634633573e+05,3.2634633573e+05,1.5603613699e+06,1.5603613699e+06
2020-03-17 08:00:00,3.1845929200e+05,3.1845929200e+05,3.2700000078e+05,3.2700000078e+05
2020-03-17 08:05:00,7.2360068246e+05,7.2360068246e+05,3.2336503226e+06,3.2336503226e+06
2020-03-17 08:10:00,3.5730328083e+05,3.5730328083e+05,6.2802518894e+05,6.2802518894e+05
2020-03-17 08:15:00,4.4023732551e+05,4.4023732551e+05,4.0755561013e+05,4.0755561013e+05
2020-03-17 08:20:00,3.2063934799e+05,3.2063934799e+05,7.1523748560e+05,7.1523748560e+05
2020-03-17 08:25:00,3.2657435974e+05,3.2657435974e+05,1.5611873796e+06,1.5611873796e+06
2020-03-17 08:30:00,3.1433281768e+05,3.1433281768e+05,3.3581621539e+05,3.3581621539e+05
2020-03-17 08:35:00,4.2057042729e+05,4.2057042729e+05,6.9299541590e+05,6.9299541590e+05
2020-03-17 08:40:00,4.3619472604e+05,4.3619472604e+05,7.6193775982e+05,7.6193775982e+05
2020-03-17 08:45:00,3.4710220667e+05,3.4710220667e+05,9.0105567340e+05,9.0105567340e+05
2020-03-17 08:50:00,3.9991722621e+05,3.9991722621e+05,6.5529977626e+05,6.5529977626e+05
2020-03-17 08:55:00,4.1738015805e+05,4.1738015805e+05,1.5691380931e+06,1.5691380931e+06
2020-03-17 09:00:00,3.1852018853e+05,3.1852018853e+05,3.2565244148e+05,3.2565244148e+05
2020-03-17 09:05:00,3.2934368108e+05,3.2934368108e+05,3.2234584574e+06,3.2234584574e+06
2020-03-17 09:10:00,4.4703246782e+05,4.4703246782e+05,3.4789670218e+05,3.4789670218e+05
2020-03-17 09:15:00,3.2996397707e+05,3.2996397707e+05,3.2492897956e+05,3.2492897956e+05
2020-03-17 09:20:00,4.9805239449e+05,4.9805239449e+05,5.6749481831e+05,5.6749481831e+05
2020-03-17 09:25:00,7.3364540569e+05,7.3364540569e+05,1.5755019385e+06,1.5755019385e+06
2020-03-17 09:30:00,8.9650620196e+05,8.9650620196e+05,3.1930085013e+05,3.1930085013e+05
2020-03-17 09:35:00,3.5661358524e+05,3.5661358524e+05,3.5644192373e+05,3.5644192373e+05
2020-03-17 09:40:00,3.1786470578e+05,3.1786470578e+05,5.5277041387e+05,5.5277041387e+05
2020-03-17 09:45:00,3.0546308198e+05,3.0546308198e+05,4.8673049851e+05,4.8673049851e+05
2020-03-17 09:50:00,3.1168095802e+05,3.1168095802e+05,6.4590115812e+05,6.4590115812e+05
2020-03-17 09:55:00,3.3188267231e+05,3.3188267231e+05,1.5933805196e+06,1.5933805196e+06
2020-03-17 10:00:00,3.1544282738e+05,3.1544282738e+05,3.2428934343e+05,3.2428934343e+05
2020-03-17 10:05:00,3.2698551224e+05,3.2698551224e+05,3.2665946725e+06,3.2665946725e+06
2020-03-17 10:10:00,3.0658776763e+05,3.0658776763e+05,3.4737494900e+05,3.4737494900e+05
2020-03-17 10:15:00,3.4337384284e+05,3.4337384284e+05,7.3500323484e+05,7.3500323484e+05
2020-03-17 10:20:00,8.1112686116e+05,8.1112686116e+05,2.5815286037e+06,2.5815286037e+06
2020-03-17 10:25:00,3.3850273849e+05,3.3850273849e+05,1.2973674743e+06,1.2973674743e+06
2020-03-17 10:30:00,1.4569470062e+06,1.4569470062e+06,3.2562769031e+05,3.2562769031e+05
2020-03-17 10:35:00,3.3866044089e+05,3.3866044089e+05,3.1748036853e+05,3.1748036853e+05
2020-03-17 10:40:00,3.0639972480e+05,3.0639972480e+05,3.0545643502e+05,3.0545643502e+05
2020-03-17 10:45:00,3.6250972338e+05,3.6250972338e+05,3.1430203911e+05,3.1430203911e+05
2020-03-17 10:50:00,3.5934637867e+05,3.5934637867e+05,5.5655102329e+05,5.5655102329e+05
2020-03-17 10:55:00,3.3675015964e+05,3.3675015964e+05,1.5587075595e+06,1.5587075595e+06
2020-03-17 11:00:00,3.2769853244e+05,3.2769853244e+05,3.2906122027e+05,3.2906122027e+05
2020-03-17 11:05:00,1.0617516816e+07,1.0617516816e+07,3.2220690572e+06,3.2220690572e+06
2020-03-17 11:10:00,3.9685955322e+07,3.9685955322e+07,3.3063637867e+05,3.3063637867e+05
2020-03-17 11:15:00,6.4372053392e+06,6.4372053392e+06,3.4987880693e+05,3.4987880693e+05
2020-03-17 11:20:00,4.1195171324e+05,4.1195171324e+05,5.1851150364e+05,5.1851150364e+05
2020-03-17 11:25:00,3.3634009493e+05,3.3634009493e+05,1.5797256084e+06,1.5797256084e+06
2020-03-17 11:30:00,1.5703646119e+07,1.5703646119e+07,3.3034596764e+05,3.3034596764e+05
2020-03-17 11:35:00,1.4704620484e+07,1.4704620484e+07,3.2125134809e+05,3.2125134809e+05
2020-03-17 11:40:00,1.2964597826e+07,1.2964597826e+07,7.6755279182e+05,7.6755279182e+05
2020-03-17 11:45:00,1.1073394914e+07,1.1073394914e+07,5.1491300773e+06,5.1491300773e+06
2020-03-17 11:50:00,1.3126389836e+07,1.3126389836e+07,5.9821261932e+06,5.9821261932e+06
2020-03-17 11:55:00,1.2872983939e+07,1.2872983939e+07,6.2277827751e+06,6.2277827751e+06
2020-03-17 12:00:00,5.4923522583e+05,5.4923522583e+05,6.6010371084e+06,6.6010371084e+06
2020-03-17 12:05:00,4.7129226776e+05,4.7129226776e+05,1.1400146815e+07,1.1400146815e+07
2020-03-17 12:10:00,3.8452951314e+05,3.8452951314e+05,5.8783859352e+06,5.8783859352e+06
2020-03-17 12:15:00,3.6717087237e+05,3.6717087237e+05,5.5365212571e+06,5.5365212571e+06
2020-03-17 12:20:00,3.7330181724e+05,3.7330181724e+05,6.6600589988e+06,6.6600589988e+06
2020-03-17 12:25:00,4.7376716772e+05,4.7376716772e+05,9.2476521477e+06,9.2476521477e+06
2020-03-17 12:30:00,4.2772472065e+05,4.2772472065e+05,9.6495411770e+06,9.6495411770e+06
2020-03-17 12:35:00,4.0080201403e+05,4.0080201403e+05,3.6370498230e+07,3.6370498230e+07
2020-03-17 12:40:00,4.5897162098e+05,4.5897162098e+05,5.1695825628e+07,5.1695825628e+07
2020-03-17 12:45:00,3.3453359609e+05,3.3453359609e+05,5.8577596533e+07,5.8577596533e+07
2020-03-17 12:50:00,3.2210838133e+05,3.2210838133e+05,4.5881182946e+07,4.5881182946e+07
2020-03-17 12:55:00,3.3711974400e+05,3.3711974400e+05,2.2827279159e+07,2.2827279159e+07
2020-03-17 13:00:00,3.2437775781e+05,3.2437775781e+05,2.9261347073e+06,2.9261347073e+06
2020-03-17 13:05:00,3.2846701434e+05,3.2846701434e+05,3.3019706212e+06,3.3019706212e+06
2020-03-17 13:10:00,3.0634528438e+05,3.0634528438e+05,3.6203734564e+05,3.6203734564e+05
2020-03-17 13:15:00,2.9610095556e+05,2.9610095556e+05,3.0558147040e+05,3.0558147040e+05
2020-03-17 13:20:00,3.1762482887e+05,3.1762482887e+05,7.4372707052e+05,7.4372707052e+05
2020-03-17 13:25:00,3.7658455738e+05,3.7658455738e+05,1.3721566273e+06,1.3721566273e+06
2020-03-17 13:30:00,3.0131957428e+05,3.0131957428e+05,3.2271781332e+05,3.2271781332e+05
2020-03-17 13:35:00,3.3135584196e+05,3.3135584196e+05,3.1074631484e+05,3.1074631484e+05
2020-03-17 13:40:00,3.4565892853e+05,3.4565892853e+05,3.1226735698e+05,3.1226735698e+05
2020-03-17 13:45:00,4.5273657973e+05,4.5273657973e+05,3.1472522756e+05,3.1472522756e+05
2020-03-17 13:50:00,4.5062248565e+05,4.5062248565e+05,5.7965781178e+05,5.7965781178e+05
2020-03-17 13:55:00,3.6096782466e+05,3.6096782466e+05,1.5201686246e+06,1.5201686246e+06
2020-03-17 14:00:00,3.1217590391e+05,3.1217590391e+05,3.2297496773e+05,3.2297496773e+05
2020-03-17 14:05:00,3.9903600871e+05,3.9903600871e+05,3.2193518556e+06,3.2193518556e+06
2020-03-17 14:10:00,4.1342758018e+05,4.1342758018e+05,3.2832385078e+05,3.2832385078e+05
2020-03-17 14:15:00,3.2368666009e+05,3.2368666009e+05,3.1304425225e+05,3.1304425225e+05
2020-03-17 14:20:00,3.0982104950e+05,3.0982104950e+05,5.9452116486e+05,5.9452116486e+05
2020-03-17 14:25:00,3.6934625085e+05,3.6934625085e+05,1.5875916287e+06,1.5875916287e+06
2020-03-17 14:30:00,3.0849490760e+05,3.0849490760e+05,4.9373038693e+05,4.9373038693e+05
2020-03-17 14:35:00,4.0737648894e+05,4.0737648894e+05,3.2539598982e+05,3.2539598982e+05
2020-03-17 14:40:00,3.1119896879e+05,3.1119896879e+05,3.0873516494e+05,3.0873516494e+05
2020-03-17 14:45:00,3.3664619947e+05,3.3664619947e+05,3.0894482667e+05,3.0894482667e+05
2020-03-17 14:50:00,3.3130216142e+05,3.3130216142e+05,7.8556829244e+05,7.8556829244e+05
2020-03-17 14:55:00,3.2118980622e+05,3.2118980622e+05,1.3227060107e+06,1.3227060107e+06
2020-03-17 15:00:00,2.9793483575e+05,2.9793483575e+05,3.1046413151e+05,3.1046413151e+05
2020-03-17 15:05:00,3.1853408728e+05,3.1853408728e+05,3.2280048132e+06,3.2280048132e+06
2020-03-17 15:10:00,3.1753202559e+05,3.1753202559e+05,3.2694408106e+05,3.2694408106e+05
2020-03-17 15:15:00,3.0407257067e+05,3.0407257067e+05,3.2975311769e+05,3.2975311769e+05
2020-03-17 15:20:00,3.0598341248e+05,3.0598341248e+05,5.7670745365e+05,5.7670745365e+05
2020-03-17 15:25:00,3.3507841827e+05,3.3507841827e+05,1.5516470384e+06,1.5516470384e+06
2020-03-17 15:30:00,3.0371246021e+05,3.0371246021e+05,3.6214195825e+05,3.6214195825e+05
2020-03-17 15:35:00,1.1357724843e+06,1.1357724843e+06,3.2426526499e+05,3.2426526499e+05
