DATE,DEDU,DEDU_peak,DUDE,DEDU_peak
2020-03-15 19:45:00,4.2116803397e+10,4.2116803397e+10,4.6348208202e+09,4.6348208202e+09
2020-03-15 19:50:00,2.6951020941e+10,2.6951020941e+10,8.0979033074e+09,8.0979033074e+09
2020-03-15 19:55:00,2.1076999982e+10,2.1076999982e+10,5.1699306628e+09,5.1699306628e+09
2020-03-15 20:00:00,1.8957850015e+10,1.8957850015e+10,4.6962279755e+09,4.6962279755e+09
2020-03-15 20:05:00,1.8768959158e+10,1.8768959158e+10,4.4156680211e+09,4.4156680211e+09
2020-03-15 20:10:00,1.6599808417e+10,1.6599808417e+10,7.2874799294e+09,7.2874799294e+09
2020-03-15 20:15:00,1.9812131229e+10,1.9812131229e+10,1.5023301121e+10,1.5023301121e+10
2020-03-15 20:20:00,1.9496820909e+10,1.9496820909e+10,4.5817667551e+09,4.5817667551e+09
2020-03-15 20:25:00,2.2584102805e+10,2.2584102805e+10,3.8951528005e+09,3.8951528005e+09
2020-03-15 20:30:00,1.7032492021e+10,1.7032492021e+10,8.4949308207e+09,8.4949308207e+09
2020-03-15 20:35:00,2.9729269164e+10,2.9729269164e+10,1.1598685734e+10,1.1598685734e+10
2020-03-15 20:40:00,2.4959939318e+10,2.4959939318e+10,1.1490648653e+10,1.1490648653e+10
2020-03-15 20:45:00,2.2003029790e+10,2.2003029790e+10,1.1795901880e+10,1.1795901880e+10
2020-03-15 20:50:00,2.3639214434e+10,2.3639214434e+10,1.1901272265e+10,1.1901272265e+10
2020-03-15 20:55:00,2.1993156502e+10,2.1993156502e+10,1.1173001316e+10,1.1173001316e+10
2020-03-15 21:00:00,2.0876917742e+10,2.0876917742e+10,9.5061759333e+09,9.5061759333e+09
2020-03-15 21:05:00,1.9415069733e+10,1.9415069733e+10,5.6004988154e+09,5.6004988154e+09
2020-03-15 21:10:00,2.0073514029e+10,2.0073514029e+10,1.7157688188e+10,1.7157688188e+10
2020-03-15 21:15:00,2.8029551235e+10,2.8029551235e+10,9.3811326375e+09,9.3811326375e+09
2020-03-15 21:20:00,2.3135772100e+10,2.3135772100e+10,1.1893398013e+10,1.1893398013e+10
2020-03-15 21:25:00,1.8533282345e+10,1.8533282345e+10,1.8605394081e+10,1.8605394081e+10
2020-03-15 21:30:00,1.6235382739e+10,1.6235382739e+10,5.0824296497e+09,5.0824296497e+09
2020-03-15 21:35:00,1.6916941038e+10,1.6916941038e+10,1.0429853821e+10,1.0429853821e+10
2020-03-15 21:40:00,1.9677588474e+10,1.9677588474e+10,7.0120424793e+09,7.0120424793e+09
2020-03-15 21:45:00,3.8134958063e+10,3.8134958063e+10,1.2214657946e+10,1.2214657946e+10
2020-03-15 21:50:00,2.4319380744e+10,2.4319380744e+10,1.1389316964e+10,1.1389316964e+10
2020-03-15 21:55:00,1.7344655370e+10,1.7344655370e+10,5.8452945817e+09,5.8452945817e+09
2020-03-15 22:00:00,1.5601457264e+10,1.5601457264e+10,5.6369863027e+09,5.6369863027e+09
2020-03-15 22:05:00,1.9277984758e+10,1.9277984758e+10,9.6555252039e+09,9.6555252039e+09
2020-03-15 22:10:00,1.6972749544e+10,1.6972749544e+10,1.5133282376e+10,1.5133282376e+10
2020-03-15 22:15:00,2.2732784692e+10,2.2732784692e+10,1.8440758036e+10,1.8440758036e+10
2020-03-15 22:20:00,2.4480694772e+10,2.4480694772e+10,1.0934407507e+10,1.0934407507e+10
2020-03-15 22:25:00,2.5951748401e+10,2.5951748401e+10,9.8102081139e+09,9.8102081139e+09
2020-03-15 22:30:00,2.7284930568e+10,2.7284930568e+10,9.9994652000e+09,9.9994652000e+09
2020-03-15 22:35:00,2.3420223359e+10,2.3420223359e+10,1.1000199630e+10,1.1000199630e+10
2020-03-15 22:40:00,2.2256836605e+10,2.2256836605e+10,1.6742824175e+10,1.6742824175e+10
2020-03-15 22:45:00,2.4317870055e+10,2.4317870055e+10,1.0816906549e+10,1.0816906549e+10
2020-03-15 22:50:00,2.1607437877e+10,2.1607437877e+10,7.8356410786e+09,7.8356410786e+09
2020-03-15 22:55:00,2.6243824336e+10,2.6243824336e+10,5.7515179973e+09,5.7515179973e+09
2020-03-15 23:00:00,2.5628275841e+10,2.5628275841e+10,8.6436365374e+09,8.6436365374e+09
2020-03-15 23:05:00,2.5899482374e+10,2.5899482374e+10,6.3017161608e+09,6.3017161608e+09
2020-03-15 23:10:00,2.3869735577e+10,2.3869735577e+10,8.0310585260e+09,8.0310585260e+09
2020-03-15 23:15:00,2.2640302003e+10,2.2640302003e+10,2.9041662779e+09,2.9041662779e+09
2020-03-15 23:20:00,2.1508509686e+10,2.1508509686e+10,3.5798795157e+09,3.5798795157e+09
2020-03-15 23:25:00,2.3519682835e+10,2.3519682835e+10,3.7709818147e+09,3.7709818147e+09
2020-03-15 23:30:00,2.3474567386e+10,2.3474567386e+10,3.8062471638e+09,3.8062471638e+09
2020-03-15 23:35:00,2.0603773442e+10,2.0603773442e+10,3.5200260171e+09,3.5200260171e+09
2020-03-15 23:40:00,2.1865229170e+10,2.1865229170e+10,2.7828251677e+09,2.7828251677e+09
2020-03-15 23:45:00,2.1960560222e+10,2.1960560222e+10,2.7072622411e+09,2.7072622411e+09
2020-03-15 23:50:00,2.2730886387e+10,2.2730886387e+10,3.1533728612e+09,3.1533728612e+09
2020-03-15 23:55:00,2.0457477861e+10,2.0457477861e+10,5.3041504101e+09,5.3041504101e+09
2020-03-16 00:00:00,1.9569395611e+10,1.9569395611e+10,1.9253391099e+09,1.9253391099e+09
